Xdistance [mm],Ydistance [mm],Freq [MHz],"mag(Zt(Source1_T1,Source1_T1) - ((Zt(Source1_T1,Source2_T1)*Zt(Source2_T1,Source1_T1)))/(Zt(Source2_T1,Source2_T1)+50)) []"
0.254,5.254,0.699841996,51.21103664
0.254,5.254,0.707945784,51.22352383
0.254,5.254,0.71614341,51.23626489
0.254,5.254,0.72443596,51.24926571
0.254,5.254,0.732824533,51.26253231
0.254,5.254,0.741310241,51.27607084
0.254,5.254,0.749894209,51.28988762
0.254,5.254,0.758577575,51.30398909
0.254,5.254,0.767361489,51.31838187
0.254,5.254,0.776247117,51.33307271
0.254,5.254,0.785235635,51.34806852
0.254,5.254,0.794328235,51.36337637
0.254,5.254,0.803526122,51.37900348
0.254,5.254,0.812830516,51.39495727
0.254,5.254,0.82224265,51.41124528
0.254,5.254,0.831763771,51.42787524
0.254,5.254,0.841395142,51.44485508
0.254,5.254,0.851138038,51.46219285
0.254,5.254,0.860993752,51.47989684
0.254,5.254,0.87096359,51.49797547
0.254,5.254,0.881048873,51.51643739
0.254,5.254,0.891250938,51.53529141
0.254,5.254,0.901571138,51.55454655
0.254,5.254,0.912010839,51.57421201
0.254,5.254,0.922571427,51.5942972
0.254,5.254,0.933254301,51.61481173
0.254,5.254,0.944060876,51.63576543
0.254,5.254,0.954992586,51.65716832
0.254,5.254,0.966050879,51.67903065
0.254,5.254,0.977237221,51.70136288
0.254,5.254,0.988553095,51.72417568
0.254,5.254,1,51.74747998
0.254,5.254,1.011579454,51.7696003
0.254,5.254,1.023292992,51.79224471
0.254,5.254,1.035142167,51.81542463
0.254,5.254,1.047128548,51.83915169
0.254,5.254,1.059253725,51.8634378
0.254,5.254,1.071519305,51.88829512
0.254,5.254,1.083926914,51.9137361
0.254,5.254,1.096478196,51.93977343
0.254,5.254,1.109174815,51.9664201
0.254,5.254,1.122018454,51.99368938
0.254,5.254,1.135010816,52.02159482
0.254,5.254,1.148153621,52.05015028
0.254,5.254,1.161448614,52.07936991
0.254,5.254,1.174897555,52.10926815
0.254,5.254,1.188502227,52.13985978
0.254,5.254,1.202264435,52.17115988
0.254,5.254,1.216186001,52.20318385
0.254,5.254,1.230268771,52.23594744
0.254,5.254,1.244514612,52.26946671
0.254,5.254,1.258925412,52.30375806
0.254,5.254,1.273503081,52.33883828
0.254,5.254,1.288249552,52.37472445
0.254,5.254,1.303166778,52.41143406
0.254,5.254,1.318256739,52.44898495
0.254,5.254,1.333521432,52.48739533
0.254,5.254,1.348962883,52.5266838
0.254,5.254,1.364583137,52.56686932
0.254,5.254,1.380384265,52.60797129
0.254,5.254,1.396368361,52.65000946
0.254,5.254,1.412537545,52.69300402
0.254,5.254,1.428893959,52.73697558
0.254,5.254,1.445439771,52.78194513
0.254,5.254,1.462177174,52.82793414
0.254,5.254,1.479108388,52.87496449
0.254,5.254,1.496235656,52.9230585
0.254,5.254,1.513561248,52.97223895
0.254,5.254,1.531087462,53.02252907
0.254,5.254,1.548816619,53.07395257
0.254,5.254,1.56675107,53.12653363
0.254,5.254,1.584893192,53.18029691
0.254,5.254,1.603245391,53.23526754
0.254,5.254,1.621810097,53.29147119
0.254,5.254,1.640589773,53.34893399
0.254,5.254,1.659586907,53.40768262
0.254,5.254,1.678804018,53.46774426
0.254,5.254,1.698243652,53.52914662
0.254,5.254,1.717908387,53.59191796
0.254,5.254,1.737800829,53.65608708
0.254,5.254,1.757923614,53.72168332
0.254,5.254,1.77827941,53.78873662
0.254,5.254,1.798870915,53.85727745
0.254,5.254,1.819700859,53.92733688
0.254,5.254,1.840772001,53.99894657
0.254,5.254,1.862087137,54.07213877
0.254,5.254,1.883649089,54.14694634
0.254,5.254,1.905460718,54.22340276
0.254,5.254,1.927524913,54.3015421
0.254,5.254,1.9498446,54.38139911
0.254,5.254,1.972422736,54.46300915
0.254,5.254,1.995262315,54.54640824
0.254,5.254,2.018366364,54.63163305
0.254,5.254,2.041737945,54.71872091
0.254,5.254,2.065380156,54.80770986
0.254,5.254,2.089296131,54.89863859
0.254,5.254,2.11348904,54.99154649
0.254,5.254,2.13796209,55.08647367
0.254,5.254,2.162718524,55.18346094
0.254,5.254,2.187761624,55.28254983
0.254,5.254,2.21309471,55.3837826
0.254,5.254,2.238721139,55.48720226
0.254,5.254,2.264644308,55.59285255
0.254,5.254,2.290867653,55.70077798
0.254,5.254,2.31739465,55.81102384
0.254,5.254,2.344228815,55.92363617
0.254,5.254,2.371373706,56.03866181
0.254,5.254,2.398832919,56.15614839
0.254,5.254,2.426610095,56.27614436
0.254,5.254,2.454708916,56.39869895
0.254,5.254,2.483133105,56.52386226
0.254,5.254,2.511886432,56.65168519
0.254,5.254,2.540972706,56.78221948
0.254,5.254,2.570395783,56.91551775
0.254,5.254,2.600159563,57.05163346
0.254,5.254,2.630267992,57.19062094
0.254,5.254,2.66072506,57.33253541
0.254,5.254,2.691534804,57.47743299
0.254,5.254,2.722701308,57.62537068
0.254,5.254,2.754228703,57.77640642
0.254,5.254,2.786121169,57.93059904
0.254,5.254,2.818382931,58.08800832
0.254,5.254,2.851018268,58.24869499
0.254,5.254,2.884031503,58.41272072
0.254,5.254,2.917427014,58.58014815
0.254,5.254,2.951209227,58.7510409
0.254,5.254,2.985382619,58.92546355
0.254,5.254,3.01995172,59.10348172
0.254,5.254,3.054921113,59.285162
0.254,5.254,3.090295433,59.47057202
0.254,5.254,3.126079367,59.65978046
0.254,5.254,3.16227766,59.852857
0.254,5.254,3.19889511,60.04987241
0.254,5.254,3.235936569,60.25089853
0.254,5.254,3.273406949,60.45600827
0.254,5.254,3.311311215,60.66527565
0.254,5.254,3.349654392,60.87877579
0.254,5.254,3.388441561,61.09658495
0.254,5.254,3.427677865,61.3187805
0.254,5.254,3.467368505,61.545441
0.254,5.254,3.50751874,61.77664617
0.254,5.254,3.548133892,62.0124769
0.254,5.254,3.589219346,62.2530153
0.254,5.254,3.630780548,62.49834471
0.254,5.254,3.672823005,62.74854968
0.254,5.254,3.715352291,63.00371604
0.254,5.254,3.758374043,63.26393089
0.254,5.254,3.801893963,63.52928263
0.254,5.254,3.84591782,63.79986098
0.254,5.254,3.89045145,64.07575698
0.254,5.254,3.935500755,64.35706306
0.254,5.254,3.981071706,64.64387302
0.254,5.254,4.027170343,64.93628206
0.254,5.254,4.073802778,65.23438683
0.254,5.254,4.120975191,65.53828543
0.254,5.254,4.168693835,65.84807747
0.254,5.254,4.216965034,66.16386404
0.254,5.254,4.265795188,66.48574781
0.254,5.254,4.315190768,66.81383302
0.254,5.254,4.365158322,67.14822551
0.254,5.254,4.415704474,67.48903277
0.254,5.254,4.466835922,67.83636397
0.254,5.254,4.518559444,68.19032999
0.254,5.254,4.570881896,68.55104348
0.254,5.254,4.623810214,68.91861888
0.254,5.254,4.677351413,69.29317245
0.254,5.254,4.73151259,69.67482234
0.254,5.254,4.786300923,70.06368865
0.254,5.254,4.841723676,70.45989341
0.254,5.254,4.897788194,70.8635607
0.254,5.254,4.954501908,71.27481667
0.254,5.254,5.011872336,71.69378959
0.254,5.254,5.069907083,72.12060994
0.254,5.254,5.12861384,72.5554104
0.254,5.254,5.188000389,72.998326
0.254,5.254,5.248074602,73.44949411
0.254,5.254,5.308844442,73.90905454
0.254,5.254,5.370317964,74.3771496
0.254,5.254,5.432503315,74.85392421
0.254,5.254,5.495408739,75.33952589
0.254,5.254,5.559042573,75.83410493
0.254,5.254,5.623413252,76.33781442
0.254,5.254,5.688529308,76.85081035
0.254,5.254,5.754399373,77.37325171
0.254,5.254,5.821032178,77.90530055
0.254,5.254,5.888436554,78.44712212
0.254,5.254,5.956621435,78.99888495
0.254,5.254,6.025595861,79.56076093
0.254,5.254,6.095368972,80.13292548
0.254,5.254,6.165950019,80.71555763
0.254,5.254,6.237348355,81.30884011
0.254,5.254,6.309573445,81.91295954
0.254,5.254,6.382634862,82.52810652
0.254,5.254,6.45654229,83.15447576
0.254,5.254,6.531305526,83.79226627
0.254,5.254,6.60693448,84.44168144
0.254,5.254,6.683439176,85.10292924
0.254,5.254,6.760829754,85.77622239
0.254,5.254,6.839116473,86.46177848
0.254,5.254,6.918309709,87.15982021
0.254,5.254,6.99841996,87.8705755
0.254,5.254,7.079457844,88.59427777
0.254,5.254,7.161434102,89.33116606
0.254,5.254,7.244359601,90.08148527
0.254,5.254,7.328245331,90.84548641
0.254,5.254,7.413102413,91.62342676
0.254,5.254,7.498942093,92.4155702
0.254,5.254,7.58577575,93.22218737
0.254,5.254,7.673614894,94.04355597
0.254,5.254,7.762471166,94.87996106
0.254,5.254,7.852356346,95.73169531
0.254,5.254,7.943282347,96.59905931
0.254,5.254,8.035261222,97.48236187
0.254,5.254,8.128305162,98.38192037
0.254,5.254,8.222426499,99.29806111
0.254,5.254,8.317637711,100.2311196
0.254,5.254,8.413951416,101.1814411
0.254,5.254,8.511380382,102.1493809
0.254,5.254,8.609937522,103.1353045
0.254,5.254,8.7096359,104.1395886
0.254,5.254,8.81048873,105.162621
0.254,5.254,8.912509381,106.2048016
0.254,5.254,9.015711376,107.2665424
0.254,5.254,9.120108394,108.3482683
0.254,5.254,9.225714272,109.4504176
0.254,5.254,9.332543008,110.5734426
0.254,5.254,9.440608763,111.7178103
0.254,5.254,9.54992586,112.8840028
0.254,5.254,9.66050879,114.0725182
0.254,5.254,9.77237221,115.2838713
0.254,5.254,9.885530947,116.5185941
0.254,5.254,10,117.7772371
0.254,10.254,0.1,50.58871242
0.254,10.254,0.101157945,50.58931397
0.254,10.254,0.102329299,50.58992903
0.254,10.254,0.103514217,50.59055789
0.254,10.254,0.104712855,50.59120087
0.254,10.254,0.105925373,50.59185826
0.254,10.254,0.107151931,50.59253038
0.254,10.254,0.108392691,50.59321754
0.254,10.254,0.10964782,50.59392006
0.254,10.254,0.110917482,50.59463828
0.254,10.254,0.112201845,50.59537253
0.254,10.254,0.113501082,50.59612316
0.254,10.254,0.114815362,50.59689051
0.254,10.254,0.116144861,50.59767494
0.254,10.254,0.117489755,50.59847682
0.254,10.254,0.118850223,50.59929652
0.254,10.254,0.120226443,50.60013441
0.254,10.254,0.1216186,50.60099089
0.254,10.254,0.123026877,50.60186634
0.254,10.254,0.124451461,50.60276116
0.254,10.254,0.125892541,50.60367577
0.254,10.254,0.127350308,50.60461057
0.254,10.254,0.128824955,50.60556599
0.254,10.254,0.130316678,50.60654247
0.254,10.254,0.131825674,50.60754045
0.254,10.254,0.133352143,50.60856036
0.254,10.254,0.134896288,50.60960268
0.254,10.254,0.136458314,50.61066785
0.254,10.254,0.138038426,50.61175637
0.254,10.254,0.139636836,50.61286871
0.254,10.254,0.141253754,50.61400535
0.254,10.254,0.142889396,50.61516681
0.254,10.254,0.144543977,50.61635359
0.254,10.254,0.146217717,50.61756622
0.254,10.254,0.147910839,50.61880521
0.254,10.254,0.149623566,50.6200711
0.254,10.254,0.151356125,50.62136446
0.254,10.254,0.153108746,50.62268582
0.254,10.254,0.154881662,50.62403576
0.254,10.254,0.156675107,50.62541486
0.254,10.254,0.158489319,50.6268237
0.254,10.254,0.160324539,50.62826289
0.254,10.254,0.16218101,50.62973303
0.254,10.254,0.164058977,50.63123473
0.254,10.254,0.165958691,50.63276864
0.254,10.254,0.167880402,50.63433539
0.254,10.254,0.169824365,50.63593563
0.254,10.254,0.171790839,50.63757003
0.254,10.254,0.173780083,50.63923927
0.254,10.254,0.175792361,50.64094402
0.254,10.254,0.177827941,50.64268499
0.254,10.254,0.179887092,50.64446288
0.254,10.254,0.181970086,50.64627843
0.254,10.254,0.1840772,50.64813236
0.254,10.254,0.186208714,50.65002542
0.254,10.254,0.188364909,50.65195838
0.254,10.254,0.190546072,50.653932
0.254,10.254,0.192752491,50.65594707
0.254,10.254,0.19498446,50.65800438
0.254,10.254,0.197242274,50.66010476
0.254,10.254,0.199526231,50.66224903
0.254,10.254,0.201836636,50.66443802
0.254,10.254,0.204173794,50.66667259
0.254,10.254,0.206538016,50.66895361
0.254,10.254,0.208929613,50.67128197
0.254,10.254,0.211348904,50.67365855
0.254,10.254,0.213796209,50.67608427
0.254,10.254,0.216271852,50.67856006
0.254,10.254,0.218776162,50.68108686
0.254,10.254,0.221309471,50.68366563
0.254,10.254,0.223872114,50.68629735
0.254,10.254,0.226464431,50.688983
0.254,10.254,0.229086765,50.6917236
0.254,10.254,0.231739465,50.69452017
0.254,10.254,0.234422882,50.69737375
0.254,10.254,0.237137371,50.7002854
0.254,10.254,0.239883292,50.7032562
0.254,10.254,0.24266101,50.70628725
0.254,10.254,0.245470892,50.70937967
0.254,10.254,0.248313311,50.71253457
0.254,10.254,0.251188643,50.71575313
0.254,10.254,0.254097271,50.71903651
0.254,10.254,0.257039578,50.72238592
0.254,10.254,0.260015956,50.72580255
0.254,10.254,0.263026799,50.72928766
0.254,10.254,0.266072506,50.7328425
0.254,10.254,0.26915348,50.73646836
0.254,10.254,0.272270131,50.74016653
0.254,10.254,0.27542287,50.74393834
0.254,10.254,0.278612117,50.74778516
0.254,10.254,0.281838293,50.75170835
0.254,10.254,0.285101827,50.75570931
0.254,10.254,0.28840315,50.75978949
0.254,10.254,0.291742701,50.76395033
0.254,10.254,0.295120923,50.76819332
0.254,10.254,0.298538262,50.77251997
0.254,10.254,0.301995172,50.77693183
0.254,10.254,0.305492111,50.78143045
0.254,10.254,0.309029543,50.78601746
0.254,10.254,0.312607937,50.79069447
0.254,10.254,0.316227766,50.79546316
0.254,10.254,0.319889511,50.80032523
0.254,10.254,0.323593657,50.80528241
0.254,10.254,0.327340695,50.81033647
0.254,10.254,0.331131121,50.81548923
0.254,10.254,0.334965439,50.82074252
0.254,10.254,0.338844156,50.82609824
0.254,10.254,0.342767787,50.8315583
0.254,10.254,0.34673685,50.83712467
0.254,10.254,0.350751874,50.84279936
0.254,10.254,0.354813389,50.84858442
0.254,10.254,0.358921935,50.85448195
0.254,10.254,0.363078055,50.86049409
0.254,10.254,0.3672823,50.86662304
0.254,10.254,0.371535229,50.87287103
0.254,10.254,0.375837404,50.87924036
0.254,10.254,0.380189396,50.88573337
0.254,10.254,0.384591782,50.89235245
0.254,10.254,0.389045145,50.89910007
0.254,10.254,0.393550075,50.90597873
0.254,10.254,0.398107171,50.912991
0.254,10.254,0.402717034,50.92013951
0.254,10.254,0.407380278,50.92742695
0.254,10.254,0.412097519,50.93485608
0.254,10.254,0.416869383,50.94242972
0.254,10.254,0.421696503,50.95015077
0.254,10.254,0.426579519,50.95802217
0.254,10.254,0.431519077,50.96604697
0.254,10.254,0.436515832,50.97422827
0.254,10.254,0.441570447,50.98256924
0.254,10.254,0.446683592,50.99107316
0.254,10.254,0.451855944,50.99974335
0.254,10.254,0.45708819,51.00858324
0.254,10.254,0.462381021,51.01759634
0.254,10.254,0.467735141,51.02678623
0.254,10.254,0.473151259,51.0361566
0.254,10.254,0.478630092,51.04571123
0.254,10.254,0.484172368,51.05545398
0.254,10.254,0.489778819,51.06538881
0.254,10.254,0.495450191,51.07551978
0.254,10.254,0.501187234,51.08585106
0.254,10.254,0.506990708,51.09638692
0.254,10.254,0.512861384,51.10713172
0.254,10.254,0.518800039,51.11808995
0.254,10.254,0.52480746,51.12926621
0.254,10.254,0.530884444,51.14066519
0.254,10.254,0.537031796,51.15229173
0.254,10.254,0.543250331,51.16415077
0.254,10.254,0.549540874,51.17624737
0.254,10.254,0.555904257,51.18858673
0.254,10.254,0.562341325,51.20117417
0.254,10.254,0.568852931,51.21401513
0.254,10.254,0.575439937,51.22711521
0.254,10.254,0.582103218,51.24048013
0.254,10.254,0.588843655,51.25411574
0.254,10.254,0.595662144,51.26802807
0.254,10.254,0.602559586,51.28222325
0.254,10.254,0.609536897,51.29670759
0.254,10.254,0.616595002,51.31148755
0.254,10.254,0.623734835,51.32656974
0.254,10.254,0.630957344,51.34196092
0.254,10.254,0.638263486,51.35766802
0.254,10.254,0.645654229,51.37369816
0.254,10.254,0.653130553,51.39005859
0.254,10.254,0.660693448,51.40675675
0.254,10.254,0.668343918,51.42380026
0.254,10.254,0.676082975,51.44119692
0.254,10.254,0.683911647,51.45895471
0.254,10.254,0.691830971,51.47708178
0.254,10.254,0.699841996,51.49558651
0.254,10.254,0.707945784,51.51447744
0.254,10.254,0.71614341,51.53376332
0.254,10.254,0.72443596,51.5534531
0.254,10.254,0.732824533,51.57355595
0.254,10.254,0.741310241,51.59408121
0.254,10.254,0.749894209,51.61503849
0.254,10.254,0.758577575,51.63643756
0.254,10.254,0.767361489,51.65828847
0.254,10.254,0.776247117,51.68060144
0.254,10.254,0.785235635,51.70338695
0.254,10.254,0.794328235,51.72665572
0.254,10.254,0.803526122,51.75041869
0.254,10.254,0.812830516,51.77468706
0.254,10.254,0.82224265,51.79947226
0.254,10.254,0.831763771,51.82478597
0.254,10.254,0.841395142,51.85064015
0.254,10.254,0.851138038,51.87704701
0.254,10.254,0.860993752,51.904019
0.254,10.254,0.87096359,51.93156888
0.254,10.254,0.881048873,51.95970966
0.254,10.254,0.891250938,51.98845463
0.254,10.254,0.901571138,52.01781737
0.254,10.254,0.912010839,52.04781175
0.254,10.254,0.922571427,52.07845194
0.254,10.254,0.933254301,52.10975238
0.254,10.254,0.944060876,52.14172786
0.254,10.254,0.954992586,52.17439343
0.254,10.254,0.966050879,52.20776448
0.254,10.254,0.977237221,52.24185674
0.254,10.254,0.988553095,52.27668621
0.254,10.254,1,52.31226927
0.254,10.254,1.011579454,52.34846471
0.254,10.254,1.023292992,52.38543071
0.254,10.254,1.035142167,52.42318434
0.254,10.254,1.047128548,52.46174306
0.254,10.254,1.059253725,52.5011247
0.254,10.254,1.071519305,52.54134748
0.254,10.254,1.083926914,52.58243001
0.254,10.254,1.096478196,52.62439132
0.254,10.254,1.109174815,52.66725082
0.254,10.254,1.122018454,52.71102836
0.254,10.254,1.135010816,52.75574421
0.254,10.254,1.148153621,52.80141906
0.254,10.254,1.161448614,52.84807403
0.254,10.254,1.174897555,52.89573072
0.254,10.254,1.188502227,52.94441114
0.254,10.254,1.202264435,52.99413779
0.254,10.254,1.216186001,53.04493363
0.254,10.254,1.230268771,53.09682208
0.254,10.254,1.244514612,53.14982707
0.254,10.254,1.258925412,53.20397299
0.254,10.254,1.273503081,53.25928476
0.254,10.254,1.288249552,53.31578778
0.254,10.254,1.303166778,53.37350798
0.254,10.254,1.318256739,53.43247181
0.254,10.254,1.333521432,53.49270624
0.254,10.254,1.348962883,53.55423879
0.254,10.254,1.364583137,53.61709753
0.254,10.254,1.380384265,53.68131107
0.254,10.254,1.396368361,53.74690859
0.254,10.254,1.412537545,53.81391985
0.254,10.254,1.428893959,53.88237518
0.254,10.254,1.445439771,53.95230551
0.254,10.254,1.462177174,54.02374235
0.254,10.254,1.479108388,54.09671783
0.254,10.254,1.496235656,54.1712647
0.254,10.254,1.513561248,54.24741631
0.254,10.254,1.531087462,54.32520665
0.254,10.254,1.548816619,54.40467038
0.254,10.254,1.56675107,54.48584276
0.254,10.254,1.584893192,54.56875974
0.254,10.254,1.603245391,54.65345794
0.254,10.254,1.621810097,54.73997463
0.254,10.254,1.640589773,54.8283478
0.254,10.254,1.659586907,54.91861609
0.254,10.254,1.678804018,55.01081888
0.254,10.254,1.698243652,55.10499624
0.254,10.254,1.717908387,55.20118898
0.254,10.254,1.737800829,55.29943861
0.254,10.254,1.757923614,55.39978741
0.254,10.254,1.77827941,55.50227838
0.254,10.254,1.798870915,55.6069553
0.254,10.254,1.819700859,55.71386269
0.254,10.254,1.840772001,55.82304586
0.254,10.254,1.862087137,55.93455091
0.254,10.254,1.883649089,56.04842472
0.254,10.254,1.905460718,56.16471497
0.254,10.254,1.927524913,56.28347015
0.254,10.254,1.9498446,56.40473958
0.254,10.254,1.972422736,56.5285734
0.254,10.254,1.995262315,56.65502258
0.254,10.254,2.018366364,56.78413895
0.254,10.254,2.041737945,56.91597518
0.254,10.254,2.065380156,57.05058482
0.254,10.254,2.089296131,57.18802228
0.254,10.254,2.11348904,57.32834286
0.254,10.254,2.13796209,57.47160275
0.254,10.254,2.162718524,57.61785902
0.254,10.254,2.187761624,57.76716967
0.254,10.254,2.21309471,57.91959362
0.254,10.254,2.238721139,58.07519069
0.254,10.254,2.264644308,58.23402167
0.254,10.254,2.290867653,58.39614828
0.254,10.254,2.31739465,58.56163317
0.254,10.254,2.344228815,58.73053998
0.254,10.254,2.371373706,58.90293333
0.254,10.254,2.398832919,59.07887878
0.254,10.254,2.426610095,59.25844292
0.254,10.254,2.454708916,59.44169332
0.254,10.254,2.483133105,59.62869855
0.254,10.254,2.511886432,59.81952823
0.254,10.254,2.540972706,60.01425298
0.254,10.254,2.570395783,60.21294447
0.254,10.254,2.600159563,60.4156754
0.254,10.254,2.630267992,60.62251955
0.254,10.254,2.66072506,60.83355175
0.254,10.254,2.691534804,61.04884793
0.254,10.254,2.722701308,61.26848508
