"Xdistance [mm]","Ydistance [mm]","Freq [MHz]","mag(Zt(Source1_T1,Source1_T1) - ((Zt(Source1_T1,Source2_T1)*Zt(Source2_T1,Source1_T1)))/(Zt(Source2_T1,Source2_T1)+50)) []"
5.254,0.354,6.30957344480193,55.2595723808872
5.254,0.354,7.07945784384138,56.2797432284295
5.254,0.354,7.94328234724282,57.5228065898616
5.254,0.354,8.91250938133745,59.0329191727221
5.254,0.354,10,60.86247964362
5.354,0.254,1,50.9843327308417
5.354,0.254,1.12201845430196,51.0289171669007
5.354,0.254,1.25892541179417,51.0763747717109
5.354,0.254,1.41253754462275,51.1275437859948
5.354,0.254,1.58489319246111,51.1837303187402
5.354,0.254,1.77827941003892,51.2467607669769
5.354,0.254,1.99526231496888,51.3190331144953
5.354,0.254,2.23872113856834,51.4035775910788
5.354,0.254,2.51188643150958,51.5041347434841
5.354,0.254,2.81838293126445,51.6252552811122
5.354,0.254,3.16227766016838,51.7724223196979
5.354,0.254,3.54813389233575,51.9521936079348
5.354,0.254,3.98107170553497,52.1723595549411
5.354,0.254,4.46683592150963,52.442113181087
5.354,0.254,5.01187233627272,52.7722318298887
5.354,0.254,5.62341325190349,53.1752794136711
5.354,0.254,6.30957344480193,53.6658537069982
5.354,0.254,7.07945784384138,54.2609256195018
5.354,0.254,7.94328234724282,54.9803426663939
5.354,0.254,8.91250938133745,55.847588376305
5.354,0.254,10,56.8908915080057
5.454,0.254,1,50.9699678594024
5.454,0.254,1.12201845430196,51.0136941260205
5.454,0.254,1.25892541179417,51.0604805459126
5.454,0.254,1.41253754462275,51.1112151989681
5.454,0.254,1.58489319246111,51.1672533342474
5.454,0.254,1.77827941003892,51.2304721731894
5.454,0.254,1.99526231496888,51.3033260937593
5.454,0.254,2.23872113856834,51.3889124008945
5.454,0.254,2.51188643150958,51.4910555668125
5.454,0.254,2.81838293126445,51.6144143395133
5.454,0.254,3.16227766016838,51.7646126071562
5.454,0.254,3.54813389233575,51.9483920842362
5.454,0.254,3.98107170553497,52.1737833059518
5.454,0.254,4.46683592150963,52.4502918822258
5.454,0.254,5.01187233627272,52.7891008153423
5.454,0.254,5.62341325190349,53.2032987453718
5.454,0.254,6.30957344480193,53.7081598754433
5.454,0.254,7.07945784384138,54.3215240049462
5.454,0.254,7.94328234724282,55.0643509451665
5.454,0.254,8.91250938133745,55.9615443014076
5.454,0.254,10,57.0431440331641
5.554,0.254,1,50.9546007645206
5.554,0.254,1.12201845430196,50.996616945808
5.554,0.254,1.25892541179417,51.0419497740756
5.554,0.254,1.41253754462275,51.0916109059909
5.554,0.254,1.58489319246111,51.1470765821646
5.554,0.254,1.77827941003892,51.2103428672951
5.554,0.254,1.99526231496888,51.2839854805434
5.554,0.254,2.23872113856834,51.371233541362
5.554,0.254,2.51188643150958,51.4760640748523
5.554,0.254,2.81838293126445,51.6033208817483
5.554,0.254,3.16227766016838,51.7588582729604
5.554,0.254,3.54813389233575,51.9497077229186
5.554,0.254,3.98107170553497,52.1842641573572
5.554,0.254,4.46683592150963,52.4724891205582
5.554,0.254,5.01187233627272,52.8261317590222
5.554,0.254,5.62341325190349,53.258977133574
5.554,0.254,6.30957344480193,53.7871462485064
5.554,0.254,7.07945784384138,54.4294930158873
5.554,0.254,7.94328234724282,55.2081661820745
5.554,0.254,8.91250938133745,56.1494204841202
5.554,0.254,10,57.2847599242016
5.654,0.254,1,50.9991532255582
5.654,0.254,1.12201845430196,51.0425754453555
5.654,0.254,1.25892541179417,51.0896568210495
5.654,0.254,1.41253754462275,51.1417363095423
5.654,0.254,1.58489319246111,51.2006448785041
5.654,0.254,1.77827941003892,51.2687599332908
5.654,0.254,1.99526231496888,51.3490746205719
5.654,0.254,2.23872113856834,51.4452896792496
5.654,0.254,2.51188643150958,51.5619325248059
5.654,0.254,2.81838293126445,51.7045054179899
5.654,0.254,3.16227766016838,51.8796622086561
5.654,0.254,3.54813389233575,52.0954113936767
5.654,0.254,3.98107170553497,52.3613423826844
5.654,0.254,4.46683592150963,52.6888727154979
5.654,0.254,5.01187233627272,53.0915179503961
5.654,0.254,5.62341325190349,53.5851949227651
5.654,0.254,6.30957344480193,54.1885845984307
5.654,0.254,7.07945784384138,54.923602465946
5.654,0.254,7.94328234724282,55.8160481843376
5.654,0.254,8.91250938133745,56.8965232197933
5.654,0.254,10,58.201704409896
