"Xdistance [mm]","Ydistance [mm]","Freq [MHz]","mag(Zt(Source1_T1,Source1_T1) - ((Zt(Source1_T1,Source2_T1)*Zt(Source2_T1,Source1_T1)))/(Zt(Source2_T1,Source2_T1)+50)) []"
4.254,4.254,6.30957344480193,73.8983985320543
4.254,4.254,7.07945784384138,78.8398832175416
4.254,4.254,7.94328234724282,84.6849680691014
4.254,4.254,8.91250938133745,91.5687279696885
4.254,4.254,10,99.6478054128563
4.254,8.254,1,51.7428436179931
4.254,8.254,1.12201845430196,52.0193142117442
4.254,8.254,1.25892541179417,52.3630478893305
4.254,8.254,1.41253754462275,52.7905850943824
4.254,8.254,1.58489319246111,53.322205324029
4.254,8.254,1.77827941003892,53.9825904984229
4.254,8.254,1.99526231496888,54.8015390983677
4.254,8.254,2.23872113856834,55.8147034104533
4.254,8.254,2.51188643150958,57.0643104283542
4.254,8.254,2.81838293126445,58.5998196871016
4.254,8.254,3.16227766016838,60.4784743909132
4.254,8.254,3.54813389233575,62.7657222644047
4.254,8.254,3.98107170553497,65.5355246773364
4.254,8.254,4.46683592150963,68.8706368538521
4.254,8.254,5.01187233627272,72.8630209031791
4.254,8.254,5.62341325190349,77.6146327463141
4.254,8.254,6.30957344480193,83.2388886988175
4.254,8.254,7.07945784384138,89.8631614188517
4.254,8.254,7.94328234724282,97.6326904109129
4.254,8.254,8.91250938133745,106.71635444419
4.254,8.254,10,117.314899562371
5.254,0.254,1,50.9727787960987
5.254,0.254,1.12201845430196,51.0146506337673
5.254,0.254,1.25892541179417,51.0610074671504
5.254,0.254,1.41253754462275,51.1134104513906
5.254,0.254,1.58489319246111,51.1739191878243
5.254,0.254,1.77827941003892,51.2451574413903
5.254,0.254,1.99526231496888,51.3303984012192
5.254,0.254,2.23872113856834,51.4336756365096
5.254,0.254,2.51188643150958,51.5599235169288
5.254,0.254,2.81838293126445,51.7151488275853
5.254,0.254,3.16227766016838,51.9066337883708
5.254,0.254,3.54813389233575,52.1431698424637
5.254,0.254,3.98107170553497,52.4353218209576
5.254,0.254,4.46683592150963,52.7957242811395
5.254,0.254,5.01187233627272,53.2394171925973
5.254,0.254,5.62341325190349,53.7842378524163
5.254,0.254,6.30957344480193,54.4512999543597
5.254,0.254,7.07945784384138,55.2656065556566
5.254,0.254,7.94328234724282,56.2568552126277
5.254,0.254,8.91250938133745,57.460492414258
5.254,0.254,10,58.91905466353
8.254,0.254,1,51.0000393670432
8.254,0.254,1.12201845430196,51.0430328782412
8.254,0.254,1.25892541179417,51.0897795832654
8.254,0.254,1.41253754462275,51.1416776978829
8.254,0.254,1.58489319246111,51.2006155199186
8.254,0.254,1.77827941003892,51.2690269040672
8.254,0.254,1.99526231496888,51.349963548262
8.254,0.254,2.23872113856834,51.4471911779203
8.254,0.254,2.51188643150958,51.565313852991
8.254,0.254,2.81838293126445,51.7099280195311
8.254,0.254,3.16227766016838,51.8878058100435
8.254,0.254,3.54813389233575,52.10710554121
8.254,0.254,3.98107170553497,52.3776066629095
8.254,0.254,4.46683592150963,52.7109673860581
8.254,0.254,5.01187233627272,53.1210073138925
8.254,0.254,5.62341325190349,53.624026530063
8.254,0.254,6.30957344480193,54.2391883185508
8.254,0.254,7.07945784384138,54.9890146930835
8.254,0.254,7.94328234724282,55.900068120258
8.254,0.254,8.91250938133745,57.0039105728252
8.254,0.254,10,58.3384315846829
8.254,4.254,1,51.3586787185212
8.254,4.254,1.12201845430196,51.5386041494426
8.254,4.254,1.25892541179417,51.7621288155071
8.254,4.254,1.41253754462275,52.0402655999592
8.254,4.254,1.58489319246111,52.386640328701
8.254,4.254,1.77827941003892,52.8180146597909
8.254,4.254,1.99526231496888,53.354882125663
8.254,4.254,2.23872113856834,54.0221291328519
8.254,4.254,2.51188643150958,54.8497425205752
8.254,4.254,2.81838293126445,55.8735339040217
8.254,4.254,3.16227766016838,57.1358408715728
8.254,4.254,3.54813389233575,58.6861604807152
8.254,4.254,3.98107170553497,60.5816775320836
8.254,4.254,4.46683592150963,62.8876754453128
8.254,4.254,5.01187233627272,65.6778655717832
8.254,4.254,5.62341325190349,69.0347398559632
8.254,4.254,6.30957344480193,73.0501319217483
8.254,4.254,7.07945784384138,77.8262464536533
8.254,4.254,7.94328234724282,83.4774711704765
8.254,4.254,8.91250938133745,90.1333183951192
8.254,4.254,10,97.9428769545125
