Xdistance [mm],Ydistance [mm],Freq [MHz],"mag(Zt(Source1_T1,Source1_T1) - ((Zt(Source1_T1,Source2_T1)*Zt(Source2_T1,Source1_T1)))/(Zt(Source2_T1,Source2_T1)+50)) []"
0.254,5.254,0.354813389,50.78447719
0.254,5.254,0.358921935,50.78871567
0.254,5.254,0.363078055,50.79302682
0.254,5.254,0.3672823,50.79741194
0.254,5.254,0.371535229,50.80187232
0.254,5.254,0.375837404,50.80640933
0.254,5.254,0.380189396,50.81102435
0.254,5.254,0.384591782,50.81571879
0.254,5.254,0.389045145,50.82049412
0.254,5.254,0.393550075,50.82535184
0.254,5.254,0.398107171,50.83029348
0.254,5.254,0.402717034,50.83532063
0.254,5.254,0.407380278,50.84043491
0.254,5.254,0.412097519,50.845638
0.254,5.254,0.416869383,50.85093161
0.254,5.254,0.421696503,50.8563175
0.254,5.254,0.426579519,50.86179748
0.254,5.254,0.431519077,50.86737343
0.254,5.254,0.436515832,50.87304725
0.254,5.254,0.441570447,50.87882092
0.254,5.254,0.446683592,50.88469645
0.254,5.254,0.451855944,50.89067592
0.254,5.254,0.45708819,50.89676147
0.254,5.254,0.462381021,50.9029553
0.254,5.254,0.467735141,50.90925966
0.254,5.254,0.473151259,50.91567688
0.254,5.254,0.478630092,50.92220933
0.254,5.254,0.484172368,50.92885947
0.254,5.254,0.489778819,50.93562981
0.254,5.254,0.495450191,50.94252294
0.254,5.254,0.501187234,50.94954151
0.254,5.254,0.506990708,50.95668825
0.254,5.254,0.512861384,50.96396596
0.254,5.254,0.518800039,50.97137752
0.254,5.254,0.52480746,50.97892589
0.254,5.254,0.530884444,50.9866141
0.254,5.254,0.537031796,50.99444526
0.254,5.254,0.543250331,51.00242258
0.254,5.254,0.549540874,51.01054933
0.254,5.254,0.555904257,51.01882888
0.254,5.254,0.562341325,51.0272647
0.254,5.254,0.568852931,51.03586032
0.254,5.254,0.575439937,51.0446194
0.254,5.254,0.582103218,51.05354565
0.254,5.254,0.588843655,51.06264292
0.254,5.254,0.595662144,51.07191512
0.254,5.254,0.602559586,51.08136629
0.254,5.254,0.609536897,51.09100055
0.254,5.254,0.616595002,51.10082214
0.254,5.254,0.623734835,51.11083539
0.254,5.254,0.630957344,51.12104475
0.254,5.254,0.638263486,51.13145478
0.254,5.254,0.645654229,51.14207015
0.254,5.254,0.653130553,51.15289563
0.254,5.254,0.660693448,51.16393614
0.254,5.254,0.668343918,51.17519668
0.254,5.254,0.676082975,51.18668241
0.254,5.254,0.683911647,51.19839858
0.254,5.254,0.691830971,51.21035058
0.254,5.254,0.699841996,51.22254393
0.254,5.254,0.707945784,51.23498427
0.254,5.254,0.71614341,51.2476774
0.254,5.254,0.72443596,51.26062923
0.254,5.254,0.732824533,51.2738458
0.254,5.254,0.741310241,51.28733333
0.254,5.254,0.749894209,51.30109814
0.254,5.254,0.758577575,51.31514672
0.254,5.254,0.767361489,51.3294857
0.254,5.254,0.776247117,51.34412187
0.254,5.254,0.785235635,51.35906216
0.254,5.254,0.794328235,51.37431368
0.254,5.254,0.803526122,51.38988367
0.254,5.254,0.812830516,51.40577955
0.254,5.254,0.82224265,51.42200891
0.254,5.254,0.831763771,51.4385795
0.254,5.254,0.841395142,51.45549924
0.254,5.254,0.851138038,51.47277622
0.254,5.254,0.860993752,51.49041873
0.254,5.254,0.87096359,51.50843521
0.254,5.254,0.881048873,51.52683431
0.254,5.254,0.891250938,51.54562486
0.254,5.254,0.901571138,51.56481588
0.254,5.254,0.912010839,51.58441657
0.254,5.254,0.922571427,51.60443635
0.254,5.254,0.933254301,51.62488483
0.254,5.254,0.944060876,51.64577183
0.254,5.254,0.954992586,51.66710737
0.254,5.254,0.966050879,51.68890169
0.254,5.254,0.977237221,51.71116523
0.254,5.254,0.988553095,51.73390868
0.254,5.254,1,51.75714291
0.254,5.254,1.011579454,51.77973052
0.254,5.254,1.023292992,51.80282782
0.254,5.254,1.035142167,51.82644639
0.254,5.254,1.047128548,51.8505981
0.254,5.254,1.059253725,51.87529503
0.254,5.254,1.071519305,51.90054954
0.254,5.254,1.083926914,51.92637425
0.254,5.254,1.096478196,51.95278205
0.254,5.254,1.109174815,51.9797861
0.254,5.254,1.122018454,52.00739983
0.254,5.254,1.135010816,52.03563697
0.254,5.254,1.148153621,52.06451152
0.254,5.254,1.161448614,52.0940378
0.254,5.254,1.174897555,52.12423041
0.254,5.254,1.188502227,52.15510427
0.254,5.254,1.202264435,52.1866746
0.254,5.254,1.216186001,52.21895694
0.254,5.254,1.230268771,52.25196718
0.254,5.254,1.244514612,52.2857215
0.254,5.254,1.258925412,52.32023645
0.254,5.254,1.273503081,52.35552891
0.254,5.254,1.288249552,52.39161611
0.254,5.254,1.303166778,52.42851564
0.254,5.254,1.318256739,52.46624544
0.254,5.254,1.333521432,52.50482384
0.254,5.254,1.348962883,52.54426952
0.254,5.254,1.364583137,52.58460158
0.254,5.254,1.380384265,52.62583948
0.254,5.254,1.396368361,52.66800307
0.254,5.254,1.412537545,52.71111264
0.254,5.254,1.428893959,52.75518885
0.254,5.254,1.445439771,52.80025282
0.254,5.254,1.462177174,52.84632605
0.254,5.254,1.479108388,52.8934305
0.254,5.254,1.496235656,52.94158858
0.254,5.254,1.513561248,52.99082311
0.254,5.254,1.531087462,53.04115741
0.254,5.254,1.548816619,53.09261523
0.254,5.254,1.56675107,53.1452208
0.254,5.254,1.584893192,53.19899883
0.254,5.254,1.603245391,53.25397452
0.254,5.254,1.621810097,53.31017355
0.254,5.254,1.640589773,53.36762211
0.254,5.254,1.659586907,53.42634692
0.254,5.254,1.678804018,53.48637518
0.254,5.254,1.698243652,53.54773464
0.254,5.254,1.717908387,53.61045357
0.254,5.254,1.737800829,53.67456081
0.254,5.254,1.757923614,53.74008572
0.254,5.254,1.77827941,53.80705823
0.254,5.254,1.798870915,53.87550885
0.254,5.254,1.819700859,53.94546864
0.254,5.254,1.840772001,54.01696926
0.254,5.254,1.862087137,54.09004298
0.254,5.254,1.883649089,54.16472263
0.254,5.254,1.905460718,54.24104168
0.254,5.254,1.927524913,54.31903421
0.254,5.254,1.9498446,54.39873494
0.254,5.254,1.972422736,54.4801792
0.254,5.254,1.995262315,54.56340299
0.254,5.254,2.018366364,54.64844294
0.254,5.254,2.041737945,54.73533636
0.254,5.254,2.065380156,54.82412122
0.254,5.254,2.089296131,54.91483618
0.254,5.254,2.11348904,55.00752058
0.254,5.254,2.13796209,55.10221446
0.254,5.254,2.162718524,55.19895855
0.254,5.254,2.187761624,55.29779433
0.254,5.254,2.21309471,55.39876397
0.254,5.254,2.238721139,55.50191038
0.254,5.254,2.264644308,55.60727723
0.254,5.254,2.290867653,55.71490891
0.254,5.254,2.31739465,55.82485059
0.254,5.254,2.344228815,55.9371482
0.254,5.254,2.371373706,56.05184844
0.254,5.254,2.398832919,56.16899881
0.254,5.254,2.426610095,56.2886476
0.254,5.254,2.454708916,56.41084389
0.254,5.254,2.483133105,56.53563758
0.254,5.254,2.511886432,56.6630794
0.254,5.254,2.540972706,56.79322089
0.254,5.254,2.570395783,56.92611443
0.254,5.254,2.600159563,57.06181328
0.254,5.254,2.630267992,57.20037151
0.254,5.254,2.66072506,57.34184408
0.254,5.254,2.691534804,57.48628682
0.254,5.254,2.722701308,57.63375645
0.254,5.254,2.754228703,57.78431057
0.254,5.254,2.786121169,57.93800768
0.254,5.254,2.818382931,58.0949072
0.254,5.254,2.851018268,58.25506946
0.254,5.254,2.884031503,58.41855574
0.254,5.254,2.917427014,58.58542822
0.254,5.254,2.951209227,58.75575007
0.254,5.254,2.985382619,58.92958538
0.254,5.254,3.01995172,59.10699924
0.254,5.254,3.054921113,59.28805769
0.254,5.254,3.090295433,59.47282776
0.254,5.254,3.126079367,59.6613775
0.254,5.254,3.16227766,59.85377594
0.254,5.254,3.19889511,60.05009314
0.254,5.254,3.235936569,60.2504002
0.254,5.254,3.273406949,60.45476923
0.254,5.254,3.311311215,60.66327341
0.254,5.254,3.349654392,60.87598699
0.254,5.254,3.388441561,61.09298527
0.254,5.254,3.427677865,61.31434466
0.254,5.254,3.467368505,61.54014265
0.254,5.254,3.50751874,61.77045786
0.254,5.254,3.548133892,62.00537002
0.254,5.254,3.589219346,62.24496001
0.254,5.254,3.630780548,62.48930984
0.254,5.254,3.672823005,62.73850272
0.254,5.254,3.715352291,62.99262302
0.254,5.254,3.758374043,63.25175632
0.254,5.254,3.801893963,63.5159894
0.254,5.254,3.84591782,63.7854103
0.254,5.254,3.89045145,64.06010828
0.254,5.254,3.935500755,64.34017389
0.254,5.254,3.981071706,64.62569895
0.254,5.254,4.027170343,64.91677661
0.254,5.254,4.073802778,65.21350132
0.254,5.254,4.120975191,65.51596891
0.254,5.254,4.168693835,65.82427657
0.254,5.254,4.216965034,66.13852288
0.254,5.254,4.265795188,66.45880786
0.254,5.254,4.315190768,66.78523296
0.254,5.254,4.365158322,67.11790112
0.254,5.254,4.415704474,67.45691677
0.254,5.254,4.466835922,67.80238589
0.254,5.254,4.518559444,68.15441601
0.254,5.254,4.570881896,68.51311627
0.254,5.254,4.623810214,68.87859742
0.254,5.254,4.677351413,69.25097191
0.254,5.254,4.73151259,69.63035385
0.254,5.254,4.786300923,70.01685913
0.254,5.254,4.841723676,70.4106054
0.254,5.254,4.897788194,70.81171215
0.254,5.254,4.954501908,71.22030072
0.254,5.254,5.011872336,71.63649439
0.254,5.254,5.069907083,72.06041839
0.254,5.254,5.12861384,72.49219995
0.254,5.254,5.188000389,72.93196838
0.254,5.254,5.248074602,73.37985513
0.254,5.254,5.308844442,73.83599379
0.254,5.254,5.370317964,74.30052021
0.254,5.254,5.432503315,74.77357256
0.254,5.254,5.495408739,75.25529133
0.254,5.254,5.559042573,75.74581948
0.254,5.254,5.623413252,76.24530247
0.254,5.254,5.688529308,76.75388832
0.254,5.254,5.754399373,77.27172774
0.254,5.254,5.821032178,77.79897415
0.254,5.254,5.888436554,78.33578381
0.254,5.254,5.956621435,78.88231586
0.254,5.254,6.025595861,79.43873248
0.254,5.254,6.095368972,80.00519891
0.254,5.254,6.165950019,80.58188362
0.254,5.254,6.237348355,81.16895834
0.254,5.254,6.309573445,81.76659825
0.254,5.254,6.382634862,82.37498201
0.254,5.254,6.45654229,82.99429194
0.254,5.254,6.531305526,83.62471411
0.254,5.254,6.60693448,84.26643849
0.254,5.254,6.683439176,84.91965905
0.254,5.254,6.760829754,85.58457394
0.254,5.254,6.839116473,86.26138559
0.254,5.254,6.918309709,86.9503009
0.254,5.254,6.99841996,87.65153138
0.254,5.254,7.079457844,88.3652933
0.254,5.254,7.161434102,89.0918079
0.254,5.254,7.244359601,89.83130152
0.254,5.254,7.328245331,90.58400583
0.254,5.254,7.413102413,91.35015798
0.254,5.254,7.498942093,92.13000085
0.254,5.254,7.58577575,92.92378323
0.254,5.254,7.673614894,93.73176004
0.254,5.254,7.762471166,94.55419259
0.254,5.254,7.852356346,95.39134876
0.254,5.254,7.943282347,96.24350334
0.254,5.254,8.035261222,97.1109382
0.254,5.254,8.128305162,97.99394263
0.254,5.254,8.222426499,98.8928136
0.254,5.254,8.317637711,99.80785607
0.254,5.254,8.413951416,100.7393833
0.254,5.254,8.511380382,101.6877171
0.254,5.254,8.609937522,102.6531884
0.254,5.254,8.7096359,103.6361373
0.254,5.254,8.81048873,104.6369138
0.254,5.254,8.912509381,105.6558777
0.254,5.254,9.015711376,106.6933996
0.254,5.254,9.120108394,107.7498609
0.254,5.254,9.225714272,108.8256544
0.254,5.254,9.332543008,109.9211847
0.254,5.254,9.440608763,111.0368691
0.254,5.254,9.54992586,112.1731374
0.254,5.254,9.66050879,113.3304329
0.254,5.254,9.77237221,114.5092132
0.254,5.254,9.885530947,115.7099503
0.254,5.254,10,116.9331315
0.254,10.254,0.1,50.59030622
0.254,10.254,0.101157945,50.59092143
0.254,10.254,0.102329299,50.59155035
0.254,10.254,0.103514217,50.59219325
0.254,10.254,0.104712855,50.59285045
0.254,10.254,0.105925373,50.59352224
0.254,10.254,0.107151931,50.59420894
0.254,10.254,0.108392691,50.59491085
0.254,10.254,0.10964782,50.5956283
0.254,10.254,0.110917482,50.59636162
0.254,10.254,0.112201845,50.59711113
0.254,10.254,0.113501082,50.59787718
0.254,10.254,0.114815362,50.59866012
0.254,10.254,0.116144861,50.5994603
0.254,10.254,0.117489755,50.60027807
0.254,10.254,0.118850223,50.60111381
0.254,10.254,0.120226443,50.60196787
0.254,10.254,0.1216186,50.60284066
0.254,10.254,0.123026877,50.60373254
0.254,10.254,0.124451461,50.60464392
0.254,10.254,0.125892541,50.60557519
0.254,10.254,0.127350308,50.60652676
0.254,10.254,0.128824955,50.60749905
0.254,10.254,0.130316678,50.60849248
0.254,10.254,0.131825674,50.60950748
0.254,10.254,0.133352143,50.61054449
0.254,10.254,0.134896288,50.61160395
0.254,10.254,0.136458314,50.61268631
0.254,10.254,0.138038426,50.61379205
0.254,10.254,0.139636836,50.61492162
0.254,10.254,0.141253754,50.6160755
0.254,10.254,0.142889396,50.61725419
0.254,10.254,0.144543977,50.61845817
0.254,10.254,0.146217717,50.61968794
0.254,10.254,0.147910839,50.62094402
0.254,10.254,0.149623566,50.62222693
0.254,10.254,0.151356125,50.6235372
0.254,10.254,0.153108746,50.62487536
0.254,10.254,0.154881662,50.62624196
0.254,10.254,0.156675107,50.62763755
0.254,10.254,0.158489319,50.6290627
0.254,10.254,0.160324539,50.63051798
0.254,10.254,0.16218101,50.63200398
0.254,10.254,0.164058977,50.63352129
0.254,10.254,0.165958691,50.63507052
0.254,10.254,0.167880402,50.63665226
0.254,10.254,0.169824365,50.63826715
0.254,10.254,0.171790839,50.63991582
0.254,10.254,0.173780083,50.64159892
0.254,10.254,0.175792361,50.64331708
0.254,10.254,0.177827941,50.64507099
0.254,10.254,0.179887092,50.6468613
0.254,10.254,0.181970086,50.64868871
0.254,10.254,0.1840772,50.6505539
0.254,10.254,0.186208714,50.6524576
0.254,10.254,0.188364909,50.65440051
0.254,10.254,0.190546072,50.65638336
0.254,10.254,0.192752491,50.65840689
0.254,10.254,0.19498446,50.66047186
0.254,10.254,0.197242274,50.66257902
0.254,10.254,0.199526231,50.66472916
0.254,10.254,0.201836636,50.66692306
0.254,10.254,0.204173794,50.66916152
0.254,10.254,0.206538016,50.67144535
0.254,10.254,0.208929613,50.67377538
0.254,10.254,0.211348904,50.67615245
0.254,10.254,0.213796209,50.67857741
0.254,10.254,0.216271852,50.68105112
0.254,10.254,0.218776162,50.68357447
0.254,10.254,0.221309471,50.68614834
0.254,10.254,0.223872114,50.68877365
0.254,10.254,0.226464431,50.69145131
0.254,10.254,0.229086765,50.69418226
0.254,10.254,0.231739465,50.69696745
0.254,10.254,0.234422882,50.69980786
0.254,10.254,0.237137371,50.70270446
0.254,10.254,0.239883292,50.70565825
0.254,10.254,0.24266101,50.70867025
0.254,10.254,0.245470892,50.71174149
0.254,10.254,0.248313311,50.71487302
0.254,10.254,0.251188643,50.71806592
0.254,10.254,0.254097271,50.72132125
0.254,10.254,0.257039578,50.72464014
0.254,10.254,0.260015956,50.72802371
0.254,10.254,0.263026799,50.73147309
0.254,10.254,0.266072506,50.73498946
0.254,10.254,0.26915348,50.73857399
0.254,10.254,0.272270131,50.7422279
0.254,10.254,0.27542287,50.74595241
0.254,10.254,0.278612117,50.74974877
0.254,10.254,0.281838293,50.75361826
0.254,10.254,0.285101827,50.75756218
0.254,10.254,0.28840315,50.76158185
0.254,10.254,0.291742701,50.76567862
0.254,10.254,0.295120923,50.76985385
0.254,10.254,0.298538262,50.77410897
0.254,10.254,0.301995172,50.77844538
0.254,10.254,0.305492111,50.78286456
0.254,10.254,0.309029543,50.78736799
0.254,10.254,0.312607937,50.79195719
0.254,10.254,0.316227766,50.7966337
0.254,10.254,0.319889511,50.80139912
0.254,10.254,0.323593657,50.80625505
0.254,10.254,0.327340695,50.81120315
0.254,10.254,0.331131121,50.81624511
0.254,10.254,0.334965439,50.82138264
0.254,10.254,0.338844156,50.82661751
0.254,10.254,0.342767787,50.83195152
0.254,10.254,0.34673685,50.83738652
0.254,10.254,0.350751874,50.84292437
0.254,10.254,0.354813389,50.84856701
0.254,10.254,0.358921935,50.85431641
0.254,10.254,0.363078055,50.86017459
0.254,10.254,0.3672823,50.8661436
0.254,10.254,0.371535229,50.87222557
0.254,10.254,0.375837404,50.87842264
0.254,10.254,0.380189396,50.88473705
0.254,10.254,0.384591782,50.89117104
0.254,10.254,0.389045145,50.89772695
0.254,10.254,0.393550075,50.90440716
0.254,10.254,0.398107171,50.91121409
0.254,10.254,0.402717034,50.91815026
0.254,10.254,0.407380278,50.92521821
0.254,10.254,0.412097519,50.93242057
0.254,10.254,0.416869383,50.93976003
0.254,10.254,0.421696503,50.94723934
0.254,10.254,0.426579519,50.95486133
0.254,10.254,0.431519077,50.96262889
0.254,10.254,0.436515832,50.97054499
0.254,10.254,0.441570447,50.97861268
0.254,10.254,0.446683592,50.98683507
0.254,10.254,0.451855944,50.99521537
0.254,10.254,0.45708819,51.00375685
0.254,10.254,0.462381021,51.01246289
0.254,10.254,0.467735141,51.02133693
0.254,10.254,0.473151259,51.03038251
0.254,10.254,0.478630092,51.03960326
0.254,10.254,0.484172368,51.0490029
0.254,10.254,0.489778819,51.05858526
0.254,10.254,0.495450191,51.06835423
0.254,10.254,0.501187234,51.07831383
0.254,10.254,0.506990708,51.08846819
0.254,10.254,0.512861384,51.09882151
0.254,10.254,0.518800039,51.10937812
0.254,10.254,0.52480746,51.12014246
0.254,10.254,0.530884444,51.13111908
0.254,10.254,0.537031796,51.14231264
0.254,10.254,0.543250331,51.15372791
0.254,10.254,0.549540874,51.16536979
0.254,10.254,0.555904257,51.17724332
0.254,10.254,0.562341325,51.18935362
0.254,10.254,0.568852931,51.20170598
0.254,10.254,0.575439937,51.2143058
0.254,10.254,0.582103218,51.22715861
0.254,10.254,0.588843655,51.2402701
0.254,10.254,0.595662144,51.25364608
0.254,10.254,0.602559586,51.2672925
0.254,10.254,0.609536897,51.28121546
0.254,10.254,0.616595002,51.29542121
0.254,10.254,0.623734835,51.30991616
0.254,10.254,0.630957344,51.32470686
0.254,10.254,0.638263486,51.33980001
0.254,10.254,0.645654229,51.3552025
0.254,10.254,0.653130553,51.37092135
0.254,10.254,0.660693448,51.38696377
0.254,10.254,0.668343918,51.40333714
0.254,10.254,0.676082975,51.420049
0.254,10.254,0.683911647,51.43710707
0.254,10.254,0.691830971,51.45451926
0.254,10.254,0.699841996,51.47229365
0.254,10.254,0.707945784,51.49043852
0.254,10.254,0.71614341,51.50896233
0.254,10.254,0.72443596,51.52787375
0.254,10.254,0.732824533,51.54718164
0.254,10.254,0.741310241,51.56689504
0.254,10.254,0.749894209,51.58702323
0.254,10.254,0.758577575,51.60757569
0.254,10.254,0.767361489,51.62856209
0.254,10.254,0.776247117,51.64999235
0.254,10.254,0.785235635,51.67187658
0.254,10.254,0.794328235,51.69422515
0.254,10.254,0.803526122,51.71704862
0.254,10.254,0.812830516,51.74035782
0.254,10.254,0.82224265,51.76416379
0.254,10.254,0.831763771,51.78847782
0.254,10.254,0.841395142,51.81331144
0.254,10.254,0.851138038,51.83867646
0.254,10.254,0.860993752,51.8645849
0.254,10.254,0.87096359,51.89104907
0.254,10.254,0.881048873,51.91808154
0.254,10.254,0.891250938,51.94569513
0.254,10.254,0.901571138,51.97390295
0.254,10.254,0.912010839,52.00271838
0.254,10.254,0.922571427,52.03215508
0.254,10.254,0.933254301,52.06222701
0.254,10.254,0.944060876,52.09294841
0.254,10.254,0.954992586,52.12433381
0.254,10.254,0.966050879,52.15639806
0.254,10.254,0.977237221,52.1891563
0.254,10.254,0.988553095,52.222624
0.254,10.254,1,52.25681691
0.254,10.254,1.011579454,52.28976105
0.254,10.254,1.023292992,52.32347569
0.254,10.254,1.035142167,52.35797793
0.254,10.254,1.047128548,52.39328516
0.254,10.254,1.059253725,52.42941516
0.254,10.254,1.071519305,52.46638607
0.254,10.254,1.083926914,52.50421636
0.254,10.254,1.096478196,52.54292492
0.254,10.254,1.109174815,52.58253098
0.254,10.254,1.122018454,52.62305418
0.254,10.254,1.135010816,52.66451454
0.254,10.254,1.148153621,52.70693249
0.254,10.254,1.161448614,52.75032884
0.254,10.254,1.174897555,52.79472484
0.254,10.254,1.188502227,52.84014216
0.254,10.254,1.202264435,52.88660289
0.254,10.254,1.216186001,52.93412954
0.254,10.254,1.230268771,52.98274509
0.254,10.254,1.244514612,53.03247296
0.254,10.254,1.258925412,53.083337
0.254,10.254,1.273503081,53.13536158
0.254,10.254,1.288249552,53.18857149
0.254,10.254,1.303166778,53.24299203
0.254,10.254,1.318256739,53.29864898
0.254,10.254,1.333521432,53.35556861
0.254,10.254,1.348962883,53.41377771
0.254,10.254,1.364583137,53.47330356
0.254,10.254,1.380384265,53.53417398
0.254,10.254,1.396368361,53.59641731
0.254,10.254,1.412537545,53.66006243
0.254,10.254,1.428893959,53.72513875
0.254,10.254,1.445439771,53.79167625
0.254,10.254,1.462177174,53.85970546
0.254,10.254,1.479108388,53.92925749
0.254,10.254,1.496235656,54.00036403
0.254,10.254,1.513561248,54.07305733
0.254,10.254,1.531087462,54.14737027
0.254,10.254,1.548816619,54.22333631
0.254,10.254,1.56675107,54.30098954
0.254,10.254,1.584893192,54.38036464
0.254,10.254,1.603245391,54.46149695
0.254,10.254,1.621810097,54.54442244
0.254,10.254,1.640589773,54.62917771
0.254,10.254,1.659586907,54.71580005
0.254,10.254,1.678804018,54.80432737
0.254,10.254,1.698243652,54.89479828
0.254,10.254,1.717908387,54.98725206
0.254,10.254,1.737800829,55.0817287
0.254,10.254,1.757923614,55.17826886
0.254,10.254,1.77827941,55.27691392
0.254,10.254,1.798870915,55.37770598
0.254,10.254,1.819700859,55.48068785
0.254,10.254,1.840772001,55.5859031
0.254,10.254,1.862087137,55.69339601
0.254,10.254,1.883649089,55.80321163
0.254,10.254,1.905460718,55.91539576
0.254,10.254,1.927524913,56.02999498
0.254,10.254,1.9498446,56.14705664
0.254,10.254,1.972422736,56.26662886
0.254,10.254,1.995262315,56.38876057
0.254,10.254,2.018366364,56.51350151
0.254,10.254,2.041737945,56.64090222
0.254,10.254,2.065380156,56.77101405
0.254,10.254,2.089296131,56.90388919
0.254,10.254,2.11348904,57.03958067
0.254,10.254,2.13796209,57.17814236
0.254,10.254,2.162718524,57.31962899
0.254,10.254,2.187761624,57.46409614
0.254,10.254,2.21309471,57.61160028
0.254,10.254,2.238721139,57.76219874
0.254,10.254,2.264644308,57.91594976
0.254,10.254,2.290867653,58.07291245
0.254,10.254,2.31739465,58.23314687
0.254,10.254,2.344228815,58.39671396
0.254,10.254,2.371373706,58.56367559
0.254,10.254,2.398832919,58.73409458
0.254,10.254,2.426610095,58.90803468
0.254,10.254,2.454708916,59.08556059
0.254,10.254,2.483133105,59.26673798
0.254,10.254,2.511886432,59.4516335
0.254,10.254,2.540972706,59.64031476
0.254,10.254,2.570395783,59.83285037
0.254,10.254,2.600159563,60.02930995
0.254,10.254,2.630267992,60.22976411
0.254,10.254,2.66072506,60.43428452
0.254,10.254,2.691534804,60.64294384
0.254,10.254,2.722701308,60.8558158
