"Xdistance [mm]","Ydistance [mm]","Freq [MHz]","mag(Zt(Source1_T1,Source1_T1) - ((Zt(Source1_T1,Source2_T1)*Zt(Source2_T1,Source1_T1)))/(Zt(Source2_T1,Source2_T1)+50)) []"
7.254,0.254,1.12201845430196,51.0502228517367
7.254,0.254,1.25892541179417,51.0988748704482
7.254,0.254,1.41253754462275,51.1524816797064
7.254,0.254,1.58489319246111,51.212827836033
7.254,0.254,1.77827941003892,51.2822605527527
7.254,0.254,1.99526231496888,51.3637577074096
7.254,0.254,2.23872113856834,51.4610165162221
7.254,0.254,2.51188643150958,51.5785685937337
7.254,0.254,2.81838293126445,51.7219239255576
7.254,0.254,3.16227766016838,51.8977435209418
7.254,0.254,3.54813389233575,52.1140384531019
7.254,0.254,3.98107170553497,52.3803919701554
7.254,0.254,4.46683592150963,52.708202176243
7.254,0.254,5.01187233627272,53.1109468690812
7.254,0.254,5.62341325190349,53.6044813737079
7.254,0.254,6.30957344480193,54.2073961792411
7.254,0.254,7.07945784384138,54.9414834895341
7.254,0.254,7.94328234724282,55.8323862047416
7.254,0.254,8.91250938133745,56.9105203827912
7.254,0.254,10,58.212361656692
