Xdistance [mm],Ydistance [mm],Freq [MHz],"mag(Zt(Source1_T1,Source1_T1) - ((Zt(Source1_T1,Source2_T1)*Zt(Source2_T1,Source1_T1)))/(Zt(Source2_T1,Source2_T1)+50)) []"
0.254,10.254,0.305492111,50.23514412
0.254,10.254,0.309029543,50.23583639
0.254,10.254,0.312607937,50.2365419
0.254,10.254,0.316227766,50.23726086
0.254,10.254,0.319889511,50.23799348
0.254,10.254,0.323593657,50.23873998
0.254,10.254,0.327340695,50.23950059
0.254,10.254,0.331131121,50.24027553
0.254,10.254,0.334965439,50.24106503
0.254,10.254,0.338844156,50.24186932
0.254,10.254,0.342767787,50.24268863
0.254,10.254,0.34673685,50.24352321
0.254,10.254,0.350751874,50.2443733
0.254,10.254,0.354813389,50.24523913
0.254,10.254,0.358921935,50.24612096
0.254,10.254,0.363078055,50.24701903
0.254,10.254,0.3672823,50.24793361
0.254,10.254,0.371535229,50.24886495
0.254,10.254,0.375837404,50.24981332
0.254,10.254,0.380189396,50.25077898
0.254,10.254,0.384591782,50.25176219
0.254,10.254,0.389045145,50.25276325
0.254,10.254,0.393550075,50.25378242
0.254,10.254,0.398107171,50.25481999
0.254,10.254,0.402717034,50.25587625
0.254,10.254,0.407380278,50.2569515
0.254,10.254,0.412097519,50.25804602
0.254,10.254,0.416869383,50.25916014
0.254,10.254,0.421696503,50.26029415
0.254,10.254,0.426579519,50.26144837
0.254,10.254,0.431519077,50.26262312
0.254,10.254,0.436515832,50.26381874
0.254,10.254,0.441570447,50.26503554
0.254,10.254,0.446683592,50.26627389
0.254,10.254,0.451855944,50.26753411
0.254,10.254,0.45708819,50.26881657
0.254,10.254,0.462381021,50.27012163
0.254,10.254,0.467735141,50.27144966
0.254,10.254,0.473151259,50.27280103
0.254,10.254,0.478630092,50.27417614
0.254,10.254,0.484172368,50.27557537
0.254,10.254,0.489778819,50.27699913
0.254,10.254,0.495450191,50.27844783
0.254,10.254,0.501187234,50.2799219
0.254,10.254,0.506990708,50.28142176
0.254,10.254,0.512861384,50.28294786
0.254,10.254,0.518800039,50.28450066
0.254,10.254,0.52480746,50.28608062
0.254,10.254,0.530884444,50.2876882
0.254,10.254,0.537031796,50.28932392
0.254,10.254,0.543250331,50.29098825
0.254,10.254,0.549540874,50.29268172
0.254,10.254,0.555904257,50.29440485
0.254,10.254,0.562341325,50.29615818
0.254,10.254,0.568852931,50.29794227
0.254,10.254,0.575439937,50.29975769
0.254,10.254,0.582103218,50.30160502
0.254,10.254,0.588843655,50.30348485
0.254,10.254,0.595662144,50.30539782
0.254,10.254,0.602559586,50.30734454
0.254,10.254,0.609536897,50.30932567
0.254,10.254,0.616595002,50.31134188
0.254,10.254,0.623734835,50.31339385
0.254,10.254,0.630957344,50.31548229
0.254,10.254,0.638263486,50.31760791
0.254,10.254,0.645654229,50.31977147
0.254,10.254,0.653130553,50.32197374
0.254,10.254,0.660693448,50.32421548
0.254,10.254,0.668343918,50.32649752
0.254,10.254,0.676082975,50.32882068
0.254,10.254,0.683911647,50.33118582
0.254,10.254,0.691830971,50.33359381
0.254,10.254,0.699841996,50.33604555
0.254,10.254,0.707945784,50.33854197
0.254,10.254,0.71614341,50.34108401
0.254,10.254,0.72443596,50.34367267
0.254,10.254,0.732824533,50.34630893
0.254,10.254,0.741310241,50.34899384
0.254,10.254,0.749894209,50.35172844
0.254,10.254,0.758577575,50.35451384
0.254,10.254,0.767361489,50.35735115
0.254,10.254,0.776247117,50.36024152
0.254,10.254,0.785235635,50.36318612
0.254,10.254,0.794328235,50.36618618
0.254,10.254,0.803526122,50.36924293
0.254,10.254,0.812830516,50.37235765
0.254,10.254,0.82224265,50.37553166
0.254,10.254,0.831763771,50.3787663
0.254,10.254,0.841395142,50.38206296
0.254,10.254,0.851138038,50.38542305
0.254,10.254,0.860993752,50.38884803
0.254,10.254,0.87096359,50.3923394
0.254,10.254,0.881048873,50.39589869
0.254,10.254,0.891250938,50.39952747
0.254,10.254,0.901571138,50.40322736
0.254,10.254,0.912010839,50.40700001
0.254,10.254,0.922571427,50.41084713
0.254,10.254,0.933254301,50.41477045
0.254,10.254,0.944060876,50.41877175
0.254,10.254,0.954992586,50.42285288
0.254,10.254,0.966050879,50.42701571
0.254,10.254,0.977237221,50.43126216
0.254,10.254,0.988553095,50.4355942
0.254,10.254,1,50.44001387
0.254,10.254,1.011579454,50.44452322
0.254,10.254,1.023292992,50.44912439
0.254,10.254,1.035142167,50.45381955
0.254,10.254,1.047128548,50.45861092
0.254,10.254,1.059253725,50.4635008
0.254,10.254,1.071519305,50.46849152
0.254,10.254,1.083926914,50.47358548
0.254,10.254,1.096478196,50.47878512
0.254,10.254,1.109174815,50.48409297
0.254,10.254,1.122018454,50.4895116
0.254,10.254,1.135010816,50.49504363
0.254,10.254,1.148153621,50.50069178
0.254,10.254,1.161448614,50.50645879
0.254,10.254,1.174897555,50.5123475
0.254,10.254,1.188502227,50.5183608
0.254,10.254,1.202264435,50.52450165
0.254,10.254,1.216186001,50.53077309
0.254,10.254,1.230268771,50.53717821
0.254,10.254,1.244514612,50.54372018
0.254,10.254,1.258925412,50.55040227
0.254,10.254,1.273503081,50.55722778
0.254,10.254,1.288249552,50.56420013
0.254,10.254,1.303166778,50.57132279
0.254,10.254,1.318256739,50.57859932
0.254,10.254,1.333521432,50.58603336
0.254,10.254,1.348962883,50.59362863
0.254,10.254,1.364583137,50.60138895
0.254,10.254,1.380384265,50.60931821
0.254,10.254,1.396368361,50.6174204
0.254,10.254,1.412537545,50.62569959
0.254,10.254,1.428893959,50.63415996
0.254,10.254,1.445439771,50.64280575
0.254,10.254,1.462177174,50.65164135
0.254,10.254,1.479108388,50.66067119
0.254,10.254,1.496235656,50.66989984
0.254,10.254,1.513561248,50.67933196
0.254,10.254,1.531087462,50.68897232
0.254,10.254,1.548816619,50.69882579
0.254,10.254,1.56675107,50.70889734
0.254,10.254,1.584893192,50.71919207
0.254,10.254,1.603245391,50.72971518
0.254,10.254,1.621810097,50.740472
0.254,10.254,1.640589773,50.75146797
0.254,10.254,1.659586907,50.76270864
0.254,10.254,1.678804018,50.7741997
0.254,10.254,1.698243652,50.78594696
0.254,10.254,1.717908387,50.79795636
0.254,10.254,1.737800829,50.81023396
0.254,10.254,1.757923614,50.82278596
0.254,10.254,1.77827941,50.83561872
0.254,10.254,1.798870915,50.84873869
0.254,10.254,1.819700859,50.86215251
0.254,10.254,1.840772001,50.87586694
0.254,10.254,1.862087137,50.88988889
0.254,10.254,1.883649089,50.90422543
0.254,10.254,1.905460718,50.91888377
0.254,10.254,1.927524913,50.93387129
0.254,10.254,1.9498446,50.94919553
0.254,10.254,1.972422736,50.96486418
0.254,10.254,1.995262315,50.98088512
0.254,10.254,2.018366364,50.99726637
0.254,10.254,2.041737945,51.01401616
0.254,10.254,2.065380156,51.03114286
0.254,10.254,2.089296131,51.04865505
0.254,10.254,2.11348904,51.06656148
0.254,10.254,2.13796209,51.08487109
0.254,10.254,2.162718524,51.10359302
0.254,10.254,2.187761624,51.1227366
0.254,10.254,2.21309471,51.14231135
0.254,10.254,2.238721139,51.162327
0.254,10.254,2.264644308,51.1827935
0.254,10.254,2.290867653,51.203721
0.254,10.254,2.31739465,51.22511987
0.254,10.254,2.344228815,51.24700069
0.254,10.254,2.371373706,51.26937427
0.254,10.254,2.398832919,51.29225166
0.254,10.254,2.426610095,51.31564412
0.254,10.254,2.454708916,51.33956317
0.254,10.254,2.483133105,51.36402057
0.254,10.254,2.511886432,51.3890283
0.254,10.254,2.540972706,51.41459863
0.254,10.254,2.570395783,51.44074405
0.254,10.254,2.600159563,51.46747733
0.254,10.254,2.630267992,51.49481151
0.254,10.254,2.66072506,51.52275989
0.254,10.254,2.691534804,51.55133606
0.254,10.254,2.722701308,51.58055386
0.254,10.254,2.754228703,51.61042745
0.254,10.254,2.786121169,51.64097126
0.254,10.254,2.818382931,51.67220003
0.254,10.254,2.851018268,51.7041288
0.254,10.254,2.884031503,51.7367729
0.254,10.254,2.917427014,51.770148
0.254,10.254,2.951209227,51.80427006
0.254,10.254,2.985382619,51.83915539
0.254,10.254,3.01995172,51.87482062
0.254,10.254,3.054921113,51.91128271
0.254,10.254,3.090295433,51.94855897
0.254,10.254,3.126079367,51.98666704
0.254,10.254,3.16227766,52.02562495
0.254,10.254,3.19889511,52.06545104
0.254,10.254,3.235936569,52.10616406
0.254,10.254,3.273406949,52.14778311
0.254,10.254,3.311311215,52.19032767
0.254,10.254,3.349654392,52.23381762
0.254,10.254,3.388441561,52.27827319
0.254,10.254,3.427677865,52.32371506
0.254,10.254,3.467368505,52.37016428
0.254,10.254,3.50751874,52.41764231
0.254,10.254,3.548133892,52.46617105
0.254,10.254,3.589219346,52.51577281
0.254,10.254,3.630780548,52.56647032
0.254,10.254,3.672823005,52.61828676
0.254,10.254,3.715352291,52.67124577
0.254,10.254,3.758374043,52.7253714
0.254,10.254,3.801893963,52.78068819
0.254,10.254,3.84591782,52.83722113
0.254,10.254,3.89045145,52.89499571
0.254,10.254,3.935500755,52.95403786
0.254,10.254,3.981071706,53.01437401
0.254,10.254,4.027170343,53.07603111
0.254,10.254,4.073802778,53.13903657
0.254,10.254,4.120975191,53.20341834
0.254,10.254,4.168693835,53.26920488
0.254,10.254,4.216965034,53.33642514
0.254,10.254,4.265795188,53.40510866
0.254,10.254,4.315190768,53.47528546
0.254,10.254,4.365158322,53.54698614
0.254,10.254,4.415704474,53.62024186
0.254,10.254,4.466835922,53.6950843
0.254,10.254,4.518559444,53.77154574
0.254,10.254,4.570881896,53.84965904
0.254,10.254,4.623810214,53.92945762
0.254,10.254,4.677351413,54.01097551
0.254,10.254,4.73151259,54.09424733
0.254,10.254,4.786300923,54.17930831
0.254,10.254,4.841723676,54.26619428
0.254,10.254,4.897788194,54.35494172
0.254,10.254,4.954501908,54.44558772
0.254,10.254,5.011872336,54.53817
0.254,10.254,5.069907083,54.63272695
0.254,10.254,5.12861384,54.72929758
0.254,10.254,5.188000389,54.82792159
0.254,10.254,5.248074602,54.92863933
0.254,10.254,5.308844442,55.03149184
0.254,10.254,5.370317964,55.13652082
0.254,10.254,5.432503315,55.24376869
0.254,10.254,5.495408739,55.35327854
0.254,10.254,5.559042573,55.46509418
0.254,10.254,5.623413252,55.57926014
0.254,10.254,5.688529308,55.69582166
0.254,10.254,5.754399373,55.81482471
0.254,10.254,5.821032178,55.93631599
0.254,10.254,5.888436554,56.06034297
0.254,10.254,5.956621435,56.18695383
0.254,10.254,6.025595861,56.31619754
0.254,10.254,6.095368972,56.44812382
0.254,10.254,6.165950019,56.58278317
0.254,10.254,6.237348355,56.72022687
0.254,10.254,6.309573445,56.86050697
0.254,10.254,6.382634862,57.00367634
0.254,10.254,6.45654229,57.14978863
0.254,10.254,6.531305526,57.2988983
0.254,10.254,6.60693448,57.45106064
0.254,10.254,6.683439176,57.60633174
0.254,10.254,6.760829754,57.76476853
0.254,10.254,6.839116473,57.92642877
0.254,10.254,6.918309709,58.09137108
0.254,10.254,6.99841996,58.25965489
0.254,10.254,7.079457844,58.43134052
0.254,10.254,7.161434102,58.60648912
0.254,10.254,7.244359601,58.78516275
0.254,10.254,7.328245331,58.96742429
0.254,10.254,7.413102413,59.15333755
0.254,10.254,7.498942093,59.34296718
0.254,10.254,7.58577575,59.53637875
0.254,10.254,7.673614894,59.73363873
0.254,10.254,7.762471166,59.93481448
0.254,10.254,7.852356346,60.13997427
0.254,10.254,7.943282347,60.34918729
0.254,10.254,8.035261222,60.56252367
0.254,10.254,8.128305162,60.78005443
0.254,10.254,8.222426499,61.00185156
0.254,10.254,8.317637711,61.22798796
0.254,10.254,8.413951416,61.4585375
0.254,10.254,8.511380382,61.69357498
0.254,10.254,8.609937522,61.93317618
0.254,10.254,8.7096359,62.17741783
0.254,10.254,8.81048873,62.42637762
0.254,10.254,8.912509381,62.68013424
0.254,10.254,9.015711376,62.93876734
0.254,10.254,9.120108394,63.20235758
0.254,10.254,9.225714272,63.47098659
0.254,10.254,9.332543008,63.74473702
0.254,10.254,9.440608763,64.02369251
0.254,10.254,9.54992586,64.30793775
0.254,10.254,9.66050879,64.59755842
0.254,10.254,9.77237221,64.89264123
0.254,10.254,9.885530947,65.19327395
0.254,10.254,10,65.49954538
0.254,20.254,0.1,50.20939718
0.254,20.254,0.101157945,50.20950159
0.254,20.254,0.102329299,50.20960839
0.254,20.254,0.103514217,50.20971764
0.254,20.254,0.104712855,50.20982938
0.254,20.254,0.105925373,50.20994368
0.254,20.254,0.107151931,50.21006059
0.254,20.254,0.108392691,50.21018017
0.254,20.254,0.10964782,50.21030248
0.254,20.254,0.110917482,50.21042759
0.254,20.254,0.112201845,50.21055555
0.254,20.254,0.113501082,50.21068643
0.254,20.254,0.114815362,50.21082029
0.254,20.254,0.116144861,50.2109572
0.254,20.254,0.117489755,50.21109723
0.254,20.254,0.118850223,50.21124044
0.254,20.254,0.120226443,50.21138692
0.254,20.254,0.1216186,50.21153672
0.254,20.254,0.123026877,50.21168994
0.254,20.254,0.124451461,50.21184663
0.254,20.254,0.125892541,50.21200687
0.254,20.254,0.127350308,50.21217076
0.254,20.254,0.128824955,50.21233836
0.254,20.254,0.130316678,50.21250976
0.254,20.254,0.131825674,50.21268504
0.254,20.254,0.133352143,50.21286429
0.254,20.254,0.134896288,50.21304759
0.254,20.254,0.136458314,50.21323504
0.254,20.254,0.138038426,50.21342672
0.254,20.254,0.139636836,50.21362273
0.254,20.254,0.141253754,50.21382317
0.254,20.254,0.142889396,50.21402812
0.254,20.254,0.144543977,50.21423769
0.254,20.254,0.146217717,50.21445198
0.254,20.254,0.147910839,50.21467109
0.254,20.254,0.149623566,50.21489513
0.254,20.254,0.151356125,50.2151242
0.254,20.254,0.153108746,50.21535842
0.254,20.254,0.154881662,50.21559788
0.254,20.254,0.156675107,50.21584272
0.254,20.254,0.158489319,50.21609304
0.254,20.254,0.160324539,50.21634896
0.254,20.254,0.16218101,50.2166106
0.254,20.254,0.164058977,50.21687809
0.254,20.254,0.165958691,50.21715154
0.254,20.254,0.167880402,50.2174311
0.254,20.254,0.169824365,50.21771688
0.254,20.254,0.171790839,50.21800903
0.254,20.254,0.173780083,50.21830767
0.254,20.254,0.175792361,50.21861295
0.254,20.254,0.177827941,50.218925
0.254,20.254,0.179887092,50.21924398
0.254,20.254,0.181970086,50.21957002
0.254,20.254,0.1840772,50.21990327
0.254,20.254,0.186208714,50.22024389
0.254,20.254,0.188364909,50.22059204
0.254,20.254,0.190546072,50.22094786
0.254,20.254,0.192752491,50.22131153
0.254,20.254,0.19498446,50.2216832
0.254,20.254,0.197242274,50.22206304
0.254,20.254,0.199526231,50.22245123
0.254,20.254,0.201836636,50.22284793
0.254,20.254,0.204173794,50.22325332
0.254,20.254,0.206538016,50.22366758
0.254,20.254,0.208929613,50.2240909
0.254,20.254,0.211348904,50.22452346
0.254,20.254,0.213796209,50.22496546
0.254,20.254,0.216271852,50.22541708
0.254,20.254,0.218776162,50.22587852
0.254,20.254,0.221309471,50.22634998
0.254,20.254,0.223872114,50.22683167
0.254,20.254,0.226464431,50.2273238
0.254,20.254,0.229086765,50.22782657
0.254,20.254,0.231739465,50.2283402
0.254,20.254,0.234422882,50.22886492
0.254,20.254,0.237137371,50.22940094
0.254,20.254,0.239883292,50.22994849
0.254,20.254,0.24266101,50.23050781
0.254,20.254,0.245470892,50.23107912
0.254,20.254,0.248313311,50.23166267
0.254,20.254,0.251188643,50.2322587
0.254,20.254,0.254097271,50.23286747
0.254,20.254,0.257039578,50.23348921
0.254,20.254,0.260015956,50.23412419
0.254,20.254,0.263026799,50.23477267
0.254,20.254,0.266072506,50.23543492
0.254,20.254,0.26915348,50.2361112
0.254,20.254,0.272270131,50.23680179
0.254,20.254,0.27542287,50.23750697
0.254,20.254,0.278612117,50.23822702
0.254,20.254,0.281838293,50.23896224
0.254,20.254,0.285101827,50.23971291
0.254,20.254,0.28840315,50.24047934
0.254,20.254,0.291742701,50.24126183
0.254,20.254,0.295120923,50.24206069
0.254,20.254,0.298538262,50.24287624
0.254,20.254,0.301995172,50.24370879
0.254,20.254,0.305492111,50.24455867
0.254,20.254,0.309029543,50.24542621
0.254,20.254,0.312607937,50.24631175
0.254,20.254,0.316227766,50.24721563
0.254,20.254,0.319889511,50.2481382
0.254,20.254,0.323593657,50.24907981
0.254,20.254,0.327340695,50.25004083
0.254,20.254,0.331131121,50.25102162
0.254,20.254,0.334965439,50.25202256
0.254,20.254,0.338844156,50.25304401
0.254,20.254,0.342767787,50.25408638
0.254,20.254,0.34673685,50.25515005
0.254,20.254,0.350751874,50.25623542
0.254,20.254,0.354813389,50.2573429
0.254,20.254,0.358921935,50.25847291
0.254,20.254,0.363078055,50.25962585
0.254,20.254,0.3672823,50.26080217
0.254,20.254,0.371535229,50.2620023
0.254,20.254,0.375837404,50.26322667
0.254,20.254,0.380189396,50.26447576
0.254,20.254,0.384591782,50.26575
0.254,20.254,0.389045145,50.26704988
0.254,20.254,0.393550075,50.26837587
0.254,20.254,0.398107171,50.26972845
0.254,20.254,0.402717034,50.27110812
0.254,20.254,0.407380278,50.27251539
0.254,20.254,0.412097519,50.27395077
0.254,20.254,0.416869383,50.27541478
0.254,20.254,0.421696503,50.27690796
0.254,20.254,0.426579519,50.27843085
0.254,20.254,0.431519077,50.279984
0.254,20.254,0.436515832,50.28156799
0.254,20.254,0.441570447,50.28318338
0.254,20.254,0.446683592,50.28483076
0.254,20.254,0.451855944,50.28651074
0.254,20.254,0.45708819,50.28822393
0.254,20.254,0.462381021,50.28997095
0.254,20.254,0.467735141,50.29175244
0.254,20.254,0.473151259,50.29356905
0.254,20.254,0.478630092,50.29542145
0.254,20.254,0.484172368,50.29731032
0.254,20.254,0.489778819,50.29923634
0.254,20.254,0.495450191,50.30120023
0.254,20.254,0.501187234,50.3032027
0.254,20.254,0.506990708,50.30524451
0.254,20.254,0.512861384,50.3073264
0.254,20.254,0.518800039,50.30944916
0.254,20.254,0.52480746,50.31161356
0.254,20.254,0.530884444,50.31382041
0.254,20.254,0.537031796,50.31607055
0.254,20.254,0.543250331,50.31836482
0.254,20.254,0.549540874,50.32070408
0.254,20.254,0.555904257,50.32308921
0.254,20.254,0.562341325,50.32552113
0.254,20.254,0.568852931,50.32800077
0.254,20.254,0.575439937,50.33052906
0.254,20.254,0.582103218,50.33310698
0.254,20.254,0.588843655,50.33573552
0.254,20.254,0.595662144,50.33841571
0.254,20.254,0.602559586,50.34114859
0.254,20.254,0.609536897,50.34393522
0.254,20.254,0.616595002,50.34677671
0.254,20.254,0.623734835,50.34967417
0.254,20.254,0.630957344,50.35262875
0.254,20.254,0.638263486,50.35564163
0.254,20.254,0.645654229,50.35871402
0.254,20.254,0.653130553,50.36184716
0.254,20.254,0.660693448,50.3650423
0.254,20.254,0.668343918,50.36830076
0.254,20.254,0.676082975,50.37162386
0.254,20.254,0.683911647,50.37501298
0.254,20.254,0.691830971,50.3784695
0.254,20.254,0.699841996,50.38199487
0.254,20.254,0.707945784,50.38559055
0.254,20.254,0.71614341,50.38925806
0.254,20.254,0.72443596,50.39299894
0.254,20.254,0.732824533,50.39681478
0.254,20.254,0.741310241,50.40070721
0.254,20.254,0.749894209,50.40467788
0.254,20.254,0.758577575,50.40872852
0.254,20.254,0.767361489,50.41286087
0.254,20.254,0.776247117,50.41707673
0.254,20.254,0.785235635,50.42137795
0.254,20.254,0.794328235,50.42576641
0.254,20.254,0.803526122,50.43024404
0.254,20.254,0.812830516,50.43481284
0.254,20.254,0.82224265,50.43947485
0.254,20.254,0.831763771,50.44423214
0.254,20.254,0.841395142,50.44908685
0.254,20.254,0.851138038,50.45404119
0.254,20.254,0.860993752,50.45909739
0.254,20.254,0.87096359,50.46425776
0.254,20.254,0.881048873,50.46952467
0.254,20.254,0.891250938,50.47490052
0.254,20.254,0.901571138,50.48038781
0.254,20.254,0.912010839,50.48598907
0.254,20.254,0.922571427,50.49170691
0.254,20.254,0.933254301,50.497544
0.254,20.254,0.944060876,50.50350307
0.254,20.254,0.954992586,50.50958692
0.254,20.254,0.966050879,50.51579842
0.254,20.254,0.977237221,50.52214052
0.254,20.254,0.988553095,50.52861621
0.254,20.254,1,50.5352286
0.254,20.254,1.011579454,50.54198083
0.254,20.254,1.023292992,50.54887615
0.254,20.254,1.035142167,50.55591787
0.254,20.254,1.047128548,50.56310937
0.254,20.254,1.059253725,50.57045414
0.254,20.254,1.071519305,50.57795574
0.254,20.254,1.083926914,50.5856178
0.254,20.254,1.096478196,50.59344405
0.254,20.254,1.109174815,50.60143832
0.254,20.254,1.122018454,50.60960451
0.254,20.254,1.135010816,50.61794662
0.254,20.254,1.148153621,50.62646875
0.254,20.254,1.161448614,50.63517508
0.254,20.254,1.174897555,50.6440699
0.254,20.254,1.188502227,50.65315761
0.254,20.254,1.202264435,50.6624427
0.254,20.254,1.216186001,50.67192975
0.254,20.254,1.230268771,50.68162347
0.254,20.254,1.244514612,50.69152868
0.254,20.254,1.258925412,50.70165029
0.254,20.254,1.273503081,50.71199333
0.254,20.254,1.288249552,50.72256296
0.254,20.254,1.303166778,50.73336445
0.254,20.254,1.318256739,50.74440318
0.254,20.254,1.333521432,50.75568466
0.254,20.254,1.348962883,50.76721454
0.254,20.254,1.364583137,50.77899858
0.254,20.254,1.380384265,50.79104266
0.254,20.254,1.396368361,50.80335283
0.254,20.254,1.412537545,50.81593524
0.254,20.254,1.428893959,50.82879619
0.254,20.254,1.445439771,50.84194214
0.254,20.254,1.462177174,50.85537967
0.254,20.254,1.479108388,50.86911552
0.254,20.254,1.496235656,50.88315657
0.254,20.254,1.513561248,50.89750987
0.254,20.254,1.531087462,50.9121826
0.254,20.254,1.548816619,50.92718214
0.254,20.254,1.56675107,50.94251599
0.254,20.254,1.584893192,50.95819185
0.254,20.254,1.603245391,50.97421756
0.254,20.254,1.621810097,50.99060116
0.254,20.254,1.640589773,51.00735085
0.254,20.254,1.659586907,51.02447501
0.254,20.254,1.678804018,51.04198221
0.254,20.254,1.698243652,51.05988122
0.254,20.254,1.717908387,51.07818097
0.254,20.254,1.737800829,51.0968906
0.254,20.254,1.757923614,51.11601946
0.254,20.254,1.77827941,51.13557708
0.254,20.254,1.798870915,51.15557322
0.254,20.254,1.819700859,51.17601784
0.254,20.254,1.840772001,51.1969211
0.254,20.254,1.862087137,51.21829341
0.254,20.254,1.883649089,51.24014537
0.254,20.254,1.905460718,51.26248783
0.254,20.254,1.927524913,51.28533187
0.254,20.254,1.9498446,51.3086888
0.254,20.254,1.972422736,51.33257017
0.254,20.254,1.995262315,51.35698778
0.254,20.254,2.018366364,51.38195368
0.254,20.254,2.041737945,51.40748017
0.254,20.254,2.065380156,51.43357981
0.254,20.254,2.089296131,51.46026544
0.254,20.254,2.11348904,51.48755016
0.254,20.254,2.13796209,51.51544732
0.254,20.254,2.162718524,51.5439706
0.254,20.254,2.187761624,51.57313393
0.254,20.254,2.21309471,51.60295153
0.254,20.254,2.238721139,51.63343793
0.254,20.254,2.264644308,51.66460795
0.254,20.254,2.290867653,51.69647674
0.254,20.254,2.31739465,51.72905972
0.254,20.254,2.344228815,51.76237268
0.254,20.254,2.371373706,51.79643168
0.254,20.254,2.398832919,51.83125315
0.254,20.254,2.426610095,51.86685384
0.254,20.254,2.454708916,51.90325083
0.254,20.254,2.483133105,51.94046157
0.254,20.254,2.511886432,51.97850385
0.254,20.254,2.540972706,52.01739581
0.254,20.254,2.570395783,52.05715598
0.254,20.254,2.600159563,52.09780324
0.254,20.254,2.630267992,52.13935686
0.254,20.254,2.66072506,52.18183648
0.254,20.254,2.691534804,52.22526215
0.254,20.254,2.722701308,52.2696543
