Xdistance [mm],Ydistance [mm],Freq [MHz],"mag(Zt(Source1_T1,Source1_T1) - ((Zt(Source1_T1,Source2_T1)*Zt(Source2_T1,Source1_T1)))/(Zt(Source2_T1,Source2_T1)+50)) []"
0.254,10.254,0.467735141,50.27003265
0.254,10.254,0.473151259,50.27130922
0.254,10.254,0.478630092,50.27260837
0.254,10.254,0.484172368,50.27393053
0.254,10.254,0.489778819,50.27527618
0.254,10.254,0.495450191,50.27664577
0.254,10.254,0.501187234,50.2780398
0.254,10.254,0.506990708,50.27945876
0.254,10.254,0.512861384,50.28090317
0.254,10.254,0.518800039,50.28237354
0.254,10.254,0.52480746,50.28387042
0.254,10.254,0.530884444,50.28539437
0.254,10.254,0.537031796,50.28694595
0.254,10.254,0.543250331,50.28852576
0.254,10.254,0.549540874,50.29013438
0.254,10.254,0.555904257,50.29177245
0.254,10.254,0.562341325,50.2934406
0.254,10.254,0.568852931,50.29513948
0.254,10.254,0.575439937,50.29686976
0.254,10.254,0.582103218,50.29863213
0.254,10.254,0.588843655,50.3004273
0.254,10.254,0.595662144,50.302256
0.254,10.254,0.602559586,50.30411897
0.254,10.254,0.609536897,50.30601698
0.254,10.254,0.616595002,50.30795082
0.254,10.254,0.623734835,50.30992129
0.254,10.254,0.630957344,50.31192922
0.254,10.254,0.638263486,50.31397548
0.254,10.254,0.645654229,50.31606092
0.254,10.254,0.653130553,50.31818644
0.254,10.254,0.660693448,50.32035298
0.254,10.254,0.668343918,50.32256146
0.254,10.254,0.676082975,50.32481286
0.254,10.254,0.683911647,50.32710817
0.254,10.254,0.691830971,50.32944842
0.254,10.254,0.699841996,50.33183463
0.254,10.254,0.707945784,50.3342679
0.254,10.254,0.71614341,50.33674931
0.254,10.254,0.72443596,50.33927998
0.254,10.254,0.732824533,50.34186108
0.254,10.254,0.741310241,50.34449379
0.254,10.254,0.749894209,50.34717932
0.254,10.254,0.758577575,50.34991891
0.254,10.254,0.767361489,50.35271383
0.254,10.254,0.776247117,50.35556538
0.254,10.254,0.785235635,50.35847491
0.254,10.254,0.794328235,50.36144378
0.254,10.254,0.803526122,50.36447339
0.254,10.254,0.812830516,50.36756518
0.254,10.254,0.82224265,50.37072061
0.254,10.254,0.831763771,50.3739412
0.254,10.254,0.841395142,50.37722847
0.254,10.254,0.851138038,50.38058401
0.254,10.254,0.860993752,50.38400942
0.254,10.254,0.87096359,50.38750637
0.254,10.254,0.881048873,50.39107655
0.254,10.254,0.891250938,50.39472167
0.254,10.254,0.901571138,50.39844352
0.254,10.254,0.912010839,50.4022439
0.254,10.254,0.922571427,50.40612466
0.254,10.254,0.933254301,50.41008771
0.254,10.254,0.944060876,50.41413498
0.254,10.254,0.954992586,50.41826845
0.254,10.254,0.966050879,50.42249016
0.254,10.254,0.977237221,50.42680218
0.254,10.254,0.988553095,50.43120662
0.254,10.254,1,50.43570567
0.254,10.254,1.011579454,50.44023231
0.254,10.254,1.023292992,50.44485903
0.254,10.254,1.035142167,50.44958798
0.254,10.254,1.047128548,50.45442136
0.254,10.254,1.059253725,50.45936142
0.254,10.254,1.071519305,50.46441045
0.254,10.254,1.083926914,50.46957078
0.254,10.254,1.096478196,50.47484482
0.254,10.254,1.109174815,50.480235
0.254,10.254,1.122018454,50.48574381
0.254,10.254,1.135010816,50.49137381
0.254,10.254,1.148153621,50.4971276
0.254,10.254,1.161448614,50.50300783
0.254,10.254,1.174897555,50.50901723
0.254,10.254,1.188502227,50.51515855
0.254,10.254,1.202264435,50.52143464
0.254,10.254,1.216186001,50.52784839
0.254,10.254,1.230268771,50.53440275
0.254,10.254,1.244514612,50.54110074
0.254,10.254,1.258925412,50.54794546
0.254,10.254,1.273503081,50.55494005
0.254,10.254,1.288249552,50.56208773
0.254,10.254,1.303166778,50.5693918
0.254,10.254,1.318256739,50.57685562
0.254,10.254,1.333521432,50.58448262
0.254,10.254,1.348962883,50.59227631
0.254,10.254,1.364583137,50.60024029
0.254,10.254,1.380384265,50.60837822
0.254,10.254,1.396368361,50.61669386
0.254,10.254,1.412537545,50.62519102
0.254,10.254,1.428893959,50.63387364
0.254,10.254,1.445439771,50.6427457
0.254,10.254,1.462177174,50.65181131
0.254,10.254,1.479108388,50.66107464
0.254,10.254,1.496235656,50.67053997
0.254,10.254,1.513561248,50.68021167
0.254,10.254,1.531087462,50.6900942
0.254,10.254,1.548816619,50.70019215
0.254,10.254,1.56675107,50.71051017
0.254,10.254,1.584893192,50.72105304
0.254,10.254,1.603245391,50.73182565
0.254,10.254,1.621810097,50.74283299
0.254,10.254,1.640589773,50.75408015
0.254,10.254,1.659586907,50.76557238
0.254,10.254,1.678804018,50.77731499
0.254,10.254,1.698243652,50.78931345
0.254,10.254,1.717908387,50.80157334
0.254,10.254,1.737800829,50.81410037
0.254,10.254,1.757923614,50.82690038
0.254,10.254,1.77827941,50.83997933
0.254,10.254,1.798870915,50.85334334
0.254,10.254,1.819700859,50.86699864
0.254,10.254,1.840772001,50.88095163
0.254,10.254,1.862087137,50.89520884
0.254,10.254,1.883649089,50.90977693
0.254,10.254,1.905460718,50.92466276
0.254,10.254,1.927524913,50.93987329
0.254,10.254,1.9498446,50.95541569
0.254,10.254,1.972422736,50.97129725
0.254,10.254,1.995262315,50.98752546
0.254,10.254,2.018366364,51.00410795
0.254,10.254,2.041737945,51.02105254
0.254,10.254,2.065380156,51.03836723
0.254,10.254,2.089296131,51.0560602
0.254,10.254,2.11348904,51.0741398
0.254,10.254,2.13796209,51.09261459
0.254,10.254,2.162718524,51.11149331
0.254,10.254,2.187761624,51.13078491
0.254,10.254,2.21309471,51.15049853
0.254,10.254,2.238721139,51.17064352
0.254,10.254,2.264644308,51.19122944
0.254,10.254,2.290867653,51.21226607
0.254,10.254,2.31739465,51.2337634
0.254,10.254,2.344228815,51.25573166
0.254,10.254,2.371373706,51.27818129
0.254,10.254,2.398832919,51.30112297
0.254,10.254,2.426610095,51.32456763
0.254,10.254,2.454708916,51.34852643
0.254,10.254,2.483133105,51.37301078
0.254,10.254,2.511886432,51.39803235
0.254,10.254,2.540972706,51.42360305
0.254,10.254,2.570395783,51.44973508
0.254,10.254,2.600159563,51.4764409
0.254,10.254,2.630267992,51.50373322
0.254,10.254,2.66072506,51.53162505
0.254,10.254,2.691534804,51.5601297
0.254,10.254,2.722701308,51.58926073
0.254,10.254,2.754228703,51.61903203
0.254,10.254,2.786121169,51.64945777
0.254,10.254,2.818382931,51.68055244
0.254,10.254,2.851018268,51.71233084
0.254,10.254,2.884031503,51.74480807
0.254,10.254,2.917427014,51.77799959
0.254,10.254,2.951209227,51.81192115
0.254,10.254,2.985382619,51.84658887
0.254,10.254,3.01995172,51.88201919
0.254,10.254,3.054921113,51.91822891
0.254,10.254,3.090295433,51.95523518
0.254,10.254,3.126079367,51.9930555
0.254,10.254,3.16227766,52.03170775
0.254,10.254,3.19889511,52.07121019
0.254,10.254,3.235936569,52.11158145
0.254,10.254,3.273406949,52.15284054
0.254,10.254,3.311311215,52.19500687
0.254,10.254,3.349654392,52.23810025
0.254,10.254,3.388441561,52.2821409
0.254,10.254,3.427677865,52.32714944
0.254,10.254,3.467368505,52.37314694
0.254,10.254,3.50751874,52.42015484
0.254,10.254,3.548133892,52.46819508
0.254,10.254,3.589219346,52.51729
0.254,10.254,3.630780548,52.56746238
0.254,10.254,3.672823005,52.61873549
0.254,10.254,3.715352291,52.67113304
0.254,10.254,3.758374043,52.72467921
0.254,10.254,3.801893963,52.77939865
0.254,10.254,3.84591782,52.8353165
0.254,10.254,3.89045145,52.89245841
0.254,10.254,3.935500755,52.95085048
0.254,10.254,3.981071706,53.01051937
0.254,10.254,4.027170343,53.07149221
0.254,10.254,4.073802778,53.13379667
0.254,10.254,4.120975191,53.19746094
0.254,10.254,4.168693835,53.26251375
0.254,10.254,4.216965034,53.32898437
0.254,10.254,4.265795188,53.39690261
0.254,10.254,4.315190768,53.46629886
0.254,10.254,4.365158322,53.53720404
0.254,10.254,4.415704474,53.60964966
0.254,10.254,4.466835922,53.68366783
0.254,10.254,4.518559444,53.7592912
0.254,10.254,4.570881896,53.83655306
0.254,10.254,4.623810214,53.91548726
0.254,10.254,4.677351413,53.99612829
0.254,10.254,4.73151259,54.07851124
0.254,10.254,4.786300923,54.16267182
0.254,10.254,4.841723676,54.24864639
0.254,10.254,4.897788194,54.33647191
0.254,10.254,4.954501908,54.42618603
0.254,10.254,5.011872336,54.51782702
0.254,10.254,5.069907083,54.6114338
0.254,10.254,5.12861384,54.707046
0.254,10.254,5.188000389,54.80470387
0.254,10.254,5.248074602,54.90444837
0.254,10.254,5.308844442,55.00632114
0.254,10.254,5.370317964,55.11036451
0.254,10.254,5.432503315,55.2166215
0.254,10.254,5.495408739,55.32513586
0.254,10.254,5.559042573,55.43595201
0.254,10.254,5.623413252,55.54911512
0.254,10.254,5.688529308,55.66467109
0.254,10.254,5.754399373,55.78266651
0.254,10.254,5.821032178,55.90314874
0.254,10.254,5.888436554,56.02616587
0.254,10.254,5.956621435,56.15176674
0.254,10.254,6.025595861,56.28000093
0.254,10.254,6.095368972,56.41091878
0.254,10.254,6.165950019,56.54457141
0.254,10.254,6.237348355,56.68101069
0.254,10.254,6.309573445,56.82028926
0.254,10.254,6.382634862,56.96246054
0.254,10.254,6.45654229,57.10757874
0.254,10.254,6.531305526,57.25569885
0.254,10.254,6.60693448,57.40687664
0.254,10.254,6.683439176,57.56116868
0.254,10.254,6.760829754,57.71863234
0.254,10.254,6.839116473,57.8793258
0.254,10.254,6.918309709,58.04330802
0.254,10.254,6.99841996,58.21063879
0.254,10.254,7.079457844,58.38137869
0.254,10.254,7.161434102,58.55558913
0.254,10.254,7.244359601,58.73333235
0.254,10.254,7.328245331,58.91467136
0.254,10.254,7.413102413,59.09967005
0.254,10.254,7.498942093,59.28839309
0.254,10.254,7.58577575,59.48090601
0.254,10.254,7.673614894,59.67727513
0.254,10.254,7.762471166,59.87756764
0.254,10.254,7.852356346,60.08185154
0.254,10.254,7.943282347,60.29019565
0.254,10.254,8.035261222,60.50266967
0.254,10.254,8.128305162,60.71934408
0.254,10.254,8.222426499,60.94029024
0.254,10.254,8.317637711,61.16558033
0.254,10.254,8.413951416,61.39528738
0.254,10.254,8.511380382,61.62948525
0.254,10.254,8.609937522,61.86824864
0.254,10.254,8.7096359,62.11165311
0.254,10.254,8.81048873,62.35977504
0.254,10.254,8.912509381,62.61269167
0.254,10.254,9.015711376,62.87048108
0.254,10.254,9.120108394,63.1332222
0.254,10.254,9.225714272,63.40099479
0.254,10.254,9.332543008,63.67387949
0.254,10.254,9.440608763,63.95195775
0.254,10.254,9.54992586,64.2353119
0.254,10.254,9.66050879,64.52402509
0.254,10.254,9.77237221,64.81818136
0.254,10.254,9.885530947,65.11786556
0.254,10.254,10,65.42316343
0.254,20.254,0.1,50.20940149
0.254,20.254,0.101157945,50.20950827
0.254,20.254,0.102329299,50.20961747
0.254,20.254,0.103514217,50.20972913
0.254,20.254,0.104712855,50.20984332
0.254,20.254,0.105925373,50.20996008
0.254,20.254,0.107151931,50.21007949
0.254,20.254,0.108392691,50.21020158
0.254,20.254,0.10964782,50.21032643
0.254,20.254,0.110917482,50.21045408
0.254,20.254,0.112201845,50.21058461
0.254,20.254,0.113501082,50.21071808
0.254,20.254,0.114815362,50.21085454
0.254,20.254,0.116144861,50.21099407
0.254,20.254,0.117489755,50.21113673
0.254,20.254,0.118850223,50.21128259
0.254,20.254,0.120226443,50.21143171
0.254,20.254,0.1216186,50.21158418
0.254,20.254,0.123026877,50.21174005
0.254,20.254,0.124451461,50.21189941
0.254,20.254,0.125892541,50.21206232
0.254,20.254,0.127350308,50.21222887
0.254,20.254,0.128824955,50.21239912
0.254,20.254,0.130316678,50.21257317
0.254,20.254,0.131825674,50.2127511
0.254,20.254,0.133352143,50.21293297
0.254,20.254,0.134896288,50.21311888
0.254,20.254,0.136458314,50.21330892
0.254,20.254,0.138038426,50.21350317
0.254,20.254,0.139636836,50.21370172
0.254,20.254,0.141253754,50.21390465
0.254,20.254,0.142889396,50.21411207
0.254,20.254,0.144543977,50.21432407
0.254,20.254,0.146217717,50.21454074
0.254,20.254,0.147910839,50.21476218
0.254,20.254,0.149623566,50.21498849
0.254,20.254,0.151356125,50.21521977
0.254,20.254,0.153108746,50.21545613
0.254,20.254,0.154881662,50.21569767
0.254,20.254,0.156675107,50.21594449
0.254,20.254,0.158489319,50.21619671
0.254,20.254,0.160324539,50.21645444
0.254,20.254,0.16218101,50.21671779
0.254,20.254,0.164058977,50.21698688
0.254,20.254,0.165958691,50.21726182
0.254,20.254,0.167880402,50.21754273
0.254,20.254,0.169824365,50.21782974
0.254,20.254,0.171790839,50.21812296
0.254,20.254,0.173780083,50.21842254
0.254,20.254,0.175792361,50.21872858
0.254,20.254,0.177827941,50.21904123
0.254,20.254,0.179887092,50.21936062
0.254,20.254,0.181970086,50.21968688
0.254,20.254,0.1840772,50.22002015
0.254,20.254,0.186208714,50.22036057
0.254,20.254,0.188364909,50.22070828
0.254,20.254,0.190546072,50.22106343
0.254,20.254,0.192752491,50.22142617
0.254,20.254,0.19498446,50.22179664
0.254,20.254,0.197242274,50.22217501
0.254,20.254,0.199526231,50.22256141
0.254,20.254,0.201836636,50.22295602
0.254,20.254,0.204173794,50.223359
0.254,20.254,0.206538016,50.2237705
0.254,20.254,0.208929613,50.22419069
0.254,20.254,0.211348904,50.22461975
0.254,20.254,0.213796209,50.22505785
0.254,20.254,0.216271852,50.22550515
0.254,20.254,0.218776162,50.22596184
0.254,20.254,0.221309471,50.2264281
0.254,20.254,0.223872114,50.22690412
0.254,20.254,0.226464431,50.22739008
0.254,20.254,0.229086765,50.22788616
0.254,20.254,0.231739465,50.22839258
0.254,20.254,0.234422882,50.22890951
0.254,20.254,0.237137371,50.22943717
0.254,20.254,0.239883292,50.22997576
0.254,20.254,0.24266101,50.23052547
0.254,20.254,0.245470892,50.23108654
0.254,20.254,0.248313311,50.23165916
0.254,20.254,0.251188643,50.23224356
0.254,20.254,0.254097271,50.23283995
0.254,20.254,0.257039578,50.23344857
