Xdistance [mm],Ydistance [mm],Freq [MHz],"mag(Zt(Source1_T1,Source1_T1) - ((Zt(Source1_T1,Source2_T1)*Zt(Source2_T1,Source1_T1)))/(Zt(Source2_T1,Source2_T1)+50)) []"
5.254,0.254,7.079457844,54.2778132
5.254,0.254,7.943282347,54.99220261
5.254,0.254,8.912509381,55.85239878
5.254,0.254,10,56.88589905
5.254,0.354,1,50.98518166
5.254,0.354,1.122018454,51.03006326
5.254,0.354,1.258925412,51.07999611
5.254,0.354,1.412537545,51.13673061
5.254,0.354,1.584893192,51.20255811
5.254,0.354,1.77827941,51.28038563
5.254,0.354,1.995262315,51.37383328
5.254,0.354,2.238721139,51.48736079
5.254,0.354,2.511886432,51.6264269
5.254,0.354,2.818382931,51.7976835
5.254,0.354,3.16227766,52.00920463
5.254,0.354,3.548133892,52.2707494
5.254,0.354,3.981071706,52.59405777
5.254,0.354,4.466835922,52.99317936
5.254,0.354,5.011872336,53.48484026
5.254,0.354,5.623413252,54.08886178
5.254,0.354,6.309573445,54.82865876
5.254,0.354,7.079457844,55.73186169
5.254,0.354,7.943282347,56.83112034
5.254,0.354,8.912509381,58.16514839
5.254,0.354,10,59.78005163
5.354,0.254,1,51.01074539
5.354,0.254,1.122018454,51.0530107
5.354,0.254,1.258925412,51.09855678
5.354,0.254,1.412537545,51.14873182
5.354,0.254,1.584893192,51.20535142
5.354,0.254,1.77827941,51.27074617
5.354,0.254,1.995262315,51.34782653
5.354,0.254,2.238721139,51.44017104
5.354,0.254,2.511886432,51.55214147
5.354,0.254,2.818382931,51.68902566
5.354,0.254,3.16227766,51.85720681
5.354,0.254,3.548133892,52.06435665
5.354,0.254,3.981071706,52.31964883
5.354,0.254,4.466835922,52.63399004
5.354,0.254,5.011872336,53.02027005
5.354,0.254,5.623413252,53.49364077
5.354,0.254,6.309573445,54.07184959
5.354,0.254,7.079457844,54.77567375
5.354,0.254,7.943282347,55.62952605
5.354,0.254,8.912509381,56.66231884
5.354,0.254,10,57.90867159
5.454,0.254,1,51.02453947
5.454,0.254,1.122018454,51.06940363
5.454,0.254,1.258925412,51.11752929
5.454,0.254,1.412537545,51.1701806
5.454,0.254,1.584893192,51.22911457
5.454,0.254,1.77827941,51.29662922
5.454,0.254,1.995262315,51.37562491
5.454,0.254,2.238721139,51.46968693
5.454,0.254,2.511886432,51.58319416
5.454,0.254,2.818382931,51.72145542
5.454,0.254,3.16227766,51.89087237
5.454,0.254,3.548133892,52.09912591
5.454,0.254,3.981071706,52.35538195
5.454,0.254,4.466835922,52.67051323
5.454,0.254,5.011872336,53.05733758
5.454,0.254,5.623413252,53.53088222
5.454,0.254,6.309573445,54.10869932
5.454,0.254,7.079457844,54.81127997
5.454,0.254,7.943282347,55.66263784
5.454,0.254,8.912509381,56.69115038
5.454,0.254,10,57.93074316
5.554,0.254,1,51.02316948
5.554,0.254,1.122018454,51.06754649
5.554,0.254,1.258925412,51.11497891
5.554,0.254,1.412537545,51.16667996
5.554,0.254,1.584893192,51.22434543
5.554,0.254,1.77827941,51.29019869
5.554,0.254,1.995262315,51.36704815
5.554,0.254,2.238721139,51.45836525
5.554,0.254,2.511886432,51.56838774
5.554,0.254,2.818382931,51.7022497
5.554,0.254,3.16227766,51.86613728
5.554,0.254,3.548133892,52.06746693
5.554,0.254,3.981071706,52.31508205
5.554,0.254,4.466835922,52.61946479
5.554,0.254,5.011872336,52.99296362
5.554,0.254,5.623413252,53.4500465
5.554,0.254,6.309573445,54.00760545
5.554,0.254,7.079457844,54.68536041
5.554,0.254,7.943282347,55.50643516
5.554,0.254,8.912509381,56.49819572
5.554,0.254,10,57.69344103
5.654,0.254,1,51.01401591
5.654,0.254,1.122018454,51.05670655
5.654,0.254,1.258925412,51.10260413
5.654,0.254,1.412537545,51.1530347
5.654,0.254,1.584893192,51.20979393
5.654,0.254,1.77827941,51.27519371
5.654,0.254,1.995262315,51.35212522
5.654,0.254,2.238721139,51.44414519
5.654,0.254,2.511886432,51.55558883
5.654,0.254,2.818382931,51.69171046
5.654,0.254,3.16227766,51.8588505
5.654,0.254,3.548133892,52.06462618
5.654,0.254,3.981071706,52.31814234
5.654,0.254,4.466835922,52.63021977
5.654,0.254,5.011872336,53.01364238
5.654,0.254,5.623413252,53.48343341
5.654,0.254,6.309573445,54.05718661
5.654,0.254,7.079457844,54.75550006
5.654,0.254,7.943282347,55.60258448
5.654,0.254,8.912509381,56.62713581
5.654,0.254,10,57.86356142
